,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,295,Mr. Daniel S. Glaser,"Pres, CEO & Director",5.68M,3.86M,1960,2,2018-07-03 01:29:18
1,295,Mr. Mark Christopher McGivney,Chief Financial Officer,2.28M,0,1968,2,2018-07-03 01:29:18
2,295,Mr. Peter J. Beshar,Exec. VP & Gen. Counsel,2.24M,4.07M,1962,2,2018-07-03 01:29:18
3,295,Mr. Julio Alfonso Portalatin,Pres & CEO of Mercer Consulting Group Inc.,3.74M,3.05M,1959,2,2018-07-03 01:29:18
4,295,Mr. John Quinlan Doyle,Pres & CEO of Marsh LLC,0,0,1964,2,2018-07-03 01:29:18
