,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,66,Mr. Brenton L. Saunders,"Chairman, Pres & CEO",4.14M,0,1970,2,2018-07-03 00:01:21
1,66,Mr. William Meury,Exec. VP & Chief Commercial Officer,1.69M,936.88k,1968,2,2018-07-03 00:01:21
2,66,Dr. C. David Nicholson,Exec. VP and Chief R&D Officer,0,0,1955,2,2018-07-03 00:01:21
3,66,Mr. Matthew M. Walsh,Exec. VP & CFO,0,0,1967,2,2018-07-03 00:01:21
4,66,Mr. Wayne R. Swanton,Exec. VP of Global Operations,0,0,1968,2,2018-07-03 00:01:21
