,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,275,2,"Vanguard Group, Inc. (The)",14571846,2017-12-30 00:00:00,11.06%,692599822,2018-07-03 01:21:45
1,275,2,Blackrock Inc.,12462751,2017-12-30 00:00:00,9.46%,592354539,2018-07-03 01:21:45
2,275,2,State Street Corporation,10940411,2017-12-30 00:00:00,8.30%,519997721,2018-07-03 01:21:45
3,275,2,Bank Of New York Mellon Corporation,2658840,2017-12-30 00:00:00,2.02%,126374661,2018-07-03 01:21:45
4,275,2,"Times Square Capital Management, LLC",2495300,2017-12-30 00:00:00,1.89%,118601605,2018-07-03 01:21:45
5,275,2,"ThomasPartners, Inc.",2403698,2017-12-30 00:00:00,1.82%,114247763,2018-07-03 01:21:45
6,275,2,U.S. Bancorp (Minnesota),1985118,2017-12-30 00:00:00,1.51%,94352656,2018-07-03 01:21:45
7,275,2,Norges Bank Investment Management,1833065,2017-12-30 00:00:00,1.39%,87125577,2018-07-03 01:21:45
8,275,2,Northern Trust Corporation,1604294,2017-12-30 00:00:00,1.22%,76252091,2018-07-03 01:21:45
9,275,2,"Geode Capital Management, LLC",1576456,2017-12-30 00:00:00,1.20%,74928951,2018-07-03 01:21:45
0,275,2,SPDR (R) Ser Tr- SPDR (R) S&P (R) Dividend ETF,4388779,2018-01-30 00:00:00,3.33%,209081428,2018-07-03 01:21:45
1,275,2,Vanguard Small-Cap Index Fund,3079323,2017-06-29 00:00:00,2.34%,161171766,2018-07-03 01:21:45
2,275,2,Vanguard Total Stock Market Index Fund,3038084,2017-06-29 00:00:00,2.31%,159013317,2018-07-03 01:21:45
3,275,2,iShares Select Dividend ETF,2371302,2018-01-30 00:00:00,1.80%,112968825,2018-07-03 01:21:45
4,275,2,Vanguard 500 Index Fund,2088778,2017-06-29 00:00:00,1.59%,109326640,2018-07-03 01:21:45
5,275,2,Vanguard Small Cap Value Index Fund,1989283,2017-06-29 00:00:00,1.51%,104119072,2018-07-03 01:21:45
6,275,2,SPDR S&P 500 ETF Trust,1688809,2018-01-30 00:00:00,1.28%,80454859,2018-07-03 01:21:45
7,275,2,Proshares Tr-Proshares S&P 500 Aristocrats ETF,1486769,2018-01-30 00:00:00,1.13%,70829674,2018-07-03 01:21:45
8,275,2,Vanguard Institutional Index Fund-Institutional Index Fund,1450678,2017-06-29 00:00:00,1.10%,75928486,2018-07-03 01:21:45
9,275,2,Vanguard Specialized-Dividend Appreciation Index Fund,1142398,2017-07-30 00:00:00,0.87%,56640094,2018-07-03 01:21:45
