,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,300,1,2,2018-07-03 01:30:58,2018-07-03,Market Cap,56.462B
1,300,1,2,2018-07-03 01:30:58,2018-07-03,Beta,0.92
2,300,1,2,2018-07-03 01:30:58,2018-07-03,PE Ratio (TTM),22.92
3,300,1,2,2018-07-03 01:30:58,2018-07-03,EPS (TTM),5.58
4,300,1,2,2018-07-03 01:30:58,2018-07-03,Earnings Date,"Jun 26, 2018 - Jul 2, 2018"
5,300,1,2,2018-07-03 01:30:58,2018-07-03,Forward Dividend & Yield,2.16 (1.72%)
6,300,1,2,2018-07-03 01:30:58,2018-07-03,Ex-Dividend Date,2018-04-05
7,300,1,2,2018-07-03 01:30:58,2018-07-03,1y Target Est,127.00
