,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,238,2,Blackrock Inc.,27555356,2017-12-30 00:00:00,13.17%,732145800,2018-07-03 01:07:27
1,238,2,"Vanguard Group, Inc. (The)",26852192,2017-12-30 00:00:00,12.84%,713462733,2018-07-03 01:07:27
2,238,2,Caisse De Depot Et Placement Du Quebec,12028975,2017-12-30 00:00:00,5.75%,319609862,2018-07-03 01:07:27
3,238,2,State Street Corporation,10477119,2017-12-30 00:00:00,5.01%,278377048,2018-07-03 01:07:27
4,238,2,Bank Of New York Mellon Corporation,6553820,2017-12-30 00:00:00,3.13%,174134995,2018-07-03 01:07:27
5,238,2,"First Eagle Investment Management, LLC",6347634,2017-12-30 00:00:00,3.03%,168656633,2018-07-03 01:07:27
6,238,2,"AQR Capital Management, LLC",5158854,2017-12-30 00:00:00,2.47%,137070749,2018-07-03 01:07:27
7,238,2,APG Asset Management N.V.,4925349,2017-12-30 00:00:00,2.35%,130866521,2018-07-03 01:07:27
8,238,2,Schroder Investment Management Group,4594678,2017-12-30 00:00:00,2.20%,122080593,2018-07-03 01:07:27
9,238,2,Amundi Pioneer Asset Management,4051627,2017-12-30 00:00:00,1.94%,107651728,2018-07-03 01:07:27
0,238,2,Vanguard Total Stock Market Index Fund,4754224,2017-06-29 00:00:00,2.27%,148997380,2018-07-03 01:07:27
1,238,2,First Eagle Global Fund,3992318,2017-07-30 00:00:00,1.91%,120687771,2018-07-03 01:07:27
2,238,2,JNL Series Trust-JNL/S&P Total Yield Fund,3546000,2017-06-29 00:00:00,1.70%,111131640,2018-07-03 01:07:27
3,238,2,Vanguard 500 Index Fund,3267765,2017-06-29 00:00:00,1.56%,102411755,2018-07-03 01:07:27
4,238,2,iShares Select Dividend ETF,3124376,2018-01-30 00:00:00,1.49%,83827007,2018-07-03 01:07:27
5,238,2,SPDR S&P 500 ETF Trust,2624633,2018-01-30 00:00:00,1.25%,70418903,2018-07-03 01:07:27
6,238,2,Vanguard Mid-Cap Index Fund,2558321,2017-06-29 00:00:00,1.22%,80177780,2018-07-03 01:07:27
7,238,2,Vanguard Small-Cap Index Fund,2402267,2017-06-29 00:00:00,1.15%,75287048,2018-07-03 01:07:27
8,238,2,Blackrock Funds II-Blackrock Global Dividend Portfolio,2325810,2017-07-30 00:00:00,1.11%,70309235,2018-07-03 01:07:27
9,238,2,Vanguard Institutional Index Fund-Institutional Index Fund,2272435,2017-06-29 00:00:00,1.09%,71218113,2018-07-03 01:07:27
