,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,463,2,"Vanguard Group, Inc. (The)",8643100,2017-12-30 00:00:00,10.31%,1276153662,2018-07-03 02:32:10
1,463,2,Blackrock Inc.,6749053,2017-12-30 00:00:00,8.05%,996497634,2018-07-03 02:32:10
2,463,2,"FMR, LLC",6174283,2017-12-30 00:00:00,7.36%,911632847,2018-07-03 02:32:10
3,463,2,Atlanta Capital Management Company LLC,4275602,2017-12-30 00:00:00,5.10%,631292609,2018-07-03 02:32:10
4,463,2,State Street Corporation,3558037,2017-12-30 00:00:00,4.24%,525344141,2018-07-03 02:32:10
5,463,2,Massachusetts Financial Services Co.,2809491,2017-12-30 00:00:00,3.35%,414821329,2018-07-03 02:32:10
6,463,2,BAMCO Inc.,2613635,2017-12-30 00:00:00,3.12%,385903191,2018-07-03 02:32:10
7,463,2,"Brown Capital Management, Inc.",2533698,2017-12-30 00:00:00,3.02%,374100494,2018-07-03 02:32:10
8,463,2,"Aristotle Capital Management, LLC",2284594,2017-12-30 00:00:00,2.72%,337320290,2018-07-03 02:32:10
9,463,2,Brown Advisory Inc.,1594187,2017-12-30 00:00:00,1.90%,235381700,2018-07-03 02:32:10
0,463,2,Fidelity Low-Priced Stock Fund,4139600,2017-10-30 00:00:00,4.94%,562157692,2018-07-03 02:32:10
1,463,2,Eaton Vance-Atlanta Capital SMID-Cap Port,3165497,2017-06-29 00:00:00,3.77%,383879810,2018-07-03 02:32:10
2,463,2,MFS Series Trust X-MFS International Value Fund,2148669,2017-08-30 00:00:00,2.56%,274256109,2018-07-03 02:32:10
3,463,2,Vanguard Mid-Cap Index Fund,2113964,2017-06-29 00:00:00,2.52%,256360407,2018-07-03 02:32:10
4,463,2,Vanguard Total Stock Market Index Fund,1970061,2017-06-29 00:00:00,2.35%,238909290,2018-07-03 02:32:10
5,463,2,Baron Growth Fund,1600000,2017-06-29 00:00:00,1.91%,194031994,2018-07-03 02:32:10
6,463,2,Brown Capital Management Small Company Fund,1548714,2017-06-29 00:00:00,1.85%,187812541,2018-07-03 02:32:10
7,463,2,Vanguard 500 Index Fund,1348449,2017-06-29 00:00:00,1.61%,163526405,2018-07-03 02:32:10
8,463,2,SPDR S&P 500 ETF Trust,1076990,2018-01-30 00:00:00,1.28%,175280122,2018-07-03 02:32:10
9,463,2,Vanguard Institutional Index Fund-Institutional Index Fund,937447,2017-06-29 00:00:00,1.12%,113684194,2018-07-03 02:32:10
