,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,342,2,Blackrock Inc.,47304993,2017-12-30 00:00:00,9.17%,2119736801,2018-07-03 01:46:49
1,342,2,"Vanguard Group, Inc. (The)",39259688,2017-12-30 00:00:00,7.61%,1759226673,2018-07-03 01:46:49
2,342,2,Price (T.Rowe) Associates Inc,26047094,2017-12-30 00:00:00,5.05%,1167170317,2018-07-03 01:46:49
3,342,2,State Street Corporation,25052459,2017-12-30 00:00:00,4.86%,1122600722,2018-07-03 01:46:49
4,342,2,Capital International Investors,18057485,2017-12-30 00:00:00,3.50%,809155927,2018-07-03 01:46:49
5,342,2,"Franklin Resources, Inc",16743923,2017-12-30 00:00:00,3.25%,750295212,2018-07-03 01:46:49
6,342,2,Lazard Asset Management LLC,14476348,2017-12-30 00:00:00,2.81%,648685173,2018-07-03 01:46:49
7,342,2,Northern Trust Corporation,6075661,2017-12-30 00:00:00,1.18%,272250377,2018-07-03 01:46:49
8,342,2,"Two Sigma Advisers, LP",6035878,2017-12-30 00:00:00,1.17%,270467701,2018-07-03 01:46:49
9,342,2,Deutsche Bank Aktiengesellschaft,5960577,2017-12-30 00:00:00,1.16%,267093463,2018-07-03 01:46:49
0,342,2,Vanguard Total Stock Market Index Fund,11768829,2017-06-29 00:00:00,2.28%,788982306,2018-07-03 01:46:49
1,342,2,Franklin Custodian Funds-Income Fund,10000000,2017-06-29 00:00:00,1.94%,670400009,2018-07-03 01:46:49
2,342,2,Vanguard 500 Index Fund,8104487,2017-06-29 00:00:00,1.57%,543324815,2018-07-03 01:46:49
3,342,2,SPDR S&P 500 ETF Trust,6473177,2018-01-30 00:00:00,1.25%,278217144,2018-07-03 01:46:49
4,342,2,Select Sector SPDR Fund-Utilities,5874835,2018-01-30 00:00:00,1.14%,252500405,2018-07-03 01:46:49
5,342,2,American Mutual Fund Inc,5820650,2017-12-30 00:00:00,1.13%,260823334,2018-07-03 01:46:49
6,342,2,Vanguard Institutional Index Fund-Institutional Index Fund,5599169,2017-06-29 00:00:00,1.09%,375368294,2018-07-03 01:46:49
7,342,2,"Capital Income Builder, Inc.",5439970,2017-12-30 00:00:00,1.05%,243765063,2018-07-03 01:46:49
8,342,2,Washington Mutual Investors Fund,5058709,2017-12-30 00:00:00,0.98%,226680757,2018-07-03 01:46:49
9,342,2,Franklin Custodian Funds-Utilities Fund,4700000,2017-06-29 00:00:00,0.91%,315088004,2018-07-03 01:46:49
