,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,192,2,"Vanguard Group, Inc. (The)",32137556,2017-12-30 00:00:00,11.17%,1772064818,2018-07-03 00:50:22
1,192,2,Blackrock Inc.,18537864,2017-12-30 00:00:00,6.44%,1022177809,2018-07-03 00:50:22
2,192,2,Bank Of New York Mellon Corporation,16263173,2017-12-30 00:00:00,5.65%,896751349,2018-07-03 00:50:22
3,192,2,State Street Corporation,11740475,2017-12-30 00:00:00,4.08%,647369784,2018-07-03 00:50:22
4,192,2,"Wellington Management Company, LLP",7507564,2017-12-30 00:00:00,2.61%,413967074,2018-07-03 00:50:22
5,192,2,"Oppenheimer Funds, Inc.",4876680,2017-12-30 00:00:00,1.70%,268900132,2018-07-03 00:50:22
6,192,2,"Route One Investment Company, L.P.",4328031,2017-12-30 00:00:00,1.50%,238647626,2018-07-03 00:50:22
7,192,2,"Goldman Sachs Group, Inc.",4056440,2017-12-30 00:00:00,1.41%,223672099,2018-07-03 00:50:22
8,192,2,Waddell & Reed Financial Inc.,3825381,2017-12-30 00:00:00,1.33%,210931506,2018-07-03 00:50:22
9,192,2,Bares Capital Management Inc,3733384,2017-12-30 00:00:00,1.30%,205858791,2018-07-03 00:50:22
0,192,2,Vanguard Mid-Cap Index Fund,7151631,2017-06-29 00:00:00,2.49%,301155185,2018-07-03 00:50:22
1,192,2,Vanguard Total Stock Market Index Fund,6636093,2017-06-29 00:00:00,2.31%,279445880,2018-07-03 00:50:22
2,192,2,Vanguard 500 Index Fund,4563822,2017-06-29 00:00:00,1.59%,192182547,2018-07-03 00:50:22
3,192,2,SPDR S&P 500 ETF Trust,3622556,2018-01-30 00:00:00,1.26%,204565741,2018-07-03 00:50:22
4,192,2,Vanguard Institutional Index Fund-Institutional Index Fund,3172235,2017-06-29 00:00:00,1.10%,133582817,2018-07-03 00:50:22
5,192,2,Vanguard Specialized-Dividend Appreciation Index Fund,2469893,2017-07-30 00:00:00,0.86%,107563838,2018-07-03 00:50:22
6,192,2,"Powershares Exhg Traded Fd Tr-Powershares QQQ Tr, Series 1",2321877,2018-01-30 00:00:00,0.81%,131116397,2018-07-03 00:50:22
7,192,2,Mairs & Power Growth Fund Inc,1945000,2017-12-30 00:00:00,0.68%,107247298,2018-07-03 00:50:22
8,192,2,iShares Core S&P 500 ETF,1877013,2018-01-30 00:00:00,0.65%,105994926,2018-07-03 00:50:22
9,192,2,Vanguard Growth Index Fund,1842658,2017-06-29 00:00:00,0.64%,77594329,2018-07-03 00:50:22
