,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,254,2,"Vanguard Group, Inc. (The)",42139931,2017-12-30 00:00:00,10.35%,1549485282,2018-07-03 01:13:35
1,254,2,Blackrock Inc.,31142943,2017-12-30 00:00:00,7.65%,1145126028,2018-07-03 01:13:35
2,254,2,UBS Group AG,19876732,2017-12-30 00:00:00,4.88%,730867444,2018-07-03 01:13:35
3,254,2,State Street Corporation,19119893,2017-12-30 00:00:00,4.70%,703038474,2018-07-03 01:13:35
4,254,2,Capital International Investors,14828036,2017-12-30 00:00:00,3.64%,545226890,2018-07-03 01:13:35
5,254,2,JP Morgan Chase & Company,11442998,2017-12-30 00:00:00,2.81%,420759041,2018-07-03 01:13:35
6,254,2,"American Century Companies, Inc.",9652437,2017-12-30 00:00:00,2.37%,354920112,2018-07-03 01:13:35
7,254,2,Bank Of New York Mellon Corporation,9348750,2017-12-30 00:00:00,2.30%,343753541,2018-07-03 01:13:35
8,254,2,Amundi Pioneer Asset Management,7403295,2017-12-30 00:00:00,1.82%,272219160,2018-07-03 01:13:35
9,254,2,"FMR, LLC",6684553,2017-12-30 00:00:00,1.64%,245791016,2018-07-03 01:13:35
0,254,2,Vanguard Mid-Cap Index Fund,10053798,2017-06-29 00:00:00,2.47%,349570561,2018-07-03 01:13:35
1,254,2,Vanguard Total Stock Market Index Fund,9326467,2017-06-29 00:00:00,2.29%,324281261,2018-07-03 01:13:35
2,254,2,Vanguard 500 Index Fund,6418097,2017-06-29 00:00:00,1.58%,223157235,2018-07-03 01:13:35
3,254,2,Washington Mutual Investors Fund,6409300,2017-12-30 00:00:00,1.57%,235669963,2018-07-03 01:13:35
4,254,2,JP Morgan Mid Cap Value Fund,5499694,2018-01-30 00:00:00,1.35%,206128528,2018-07-03 01:13:35
5,254,2,SPDR S&P 500 ETF Trust,5186072,2018-01-30 00:00:00,1.27%,194373976,2018-07-03 01:13:35
6,254,2,Vanguard Institutional Index Fund-Institutional Index Fund,4461071,2017-06-29 00:00:00,1.10%,155111440,2018-07-03 01:13:35
7,254,2,American Century Mid Cap Value Fund,4432141,2017-12-30 00:00:00,1.09%,162969826,2018-07-03 01:13:35
8,254,2,American Mutual Fund Inc,4157800,2017-12-30 00:00:00,1.02%,152882307,2018-07-03 01:13:35
9,254,2,Select Sector SPDR Fund-Financial,3913974,2018-01-30 00:00:00,0.96%,146695743,2018-07-03 01:13:35
