,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,310,Mr. David L. Stover,"Chairman, Pres & CEO",2.68M,838.19k,1958,2,2018-07-03 01:34:50
1,310,Mr. Kenneth M. Fisher,Exec. VP & CFO,1.46M,0,1962,2,2018-07-03 01:34:50
2,310,Mr. Gary W. Willingham,Exec. VP of Operations,1.24M,212.12k,1964,2,2018-07-03 01:34:50
3,310,Mr. Charles J. Rimer,Sr. VP of Global Services,0,0,1958,2,2018-07-03 01:34:50
4,310,Mr. John Keith Elliott,Sr. VP of Offshore,0,0,1958,2,2018-07-03 01:34:50
