,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,420,8,2,2018-07-03 02:15:52,Current Qtr. (Jun 2018),No. of Analysts,26.0
1,420,8,2,2018-07-03 02:15:52,Current Qtr. (Jun 2018),Avg. Estimate,1.0
2,420,8,2,2018-07-03 02:15:52,Current Qtr. (Jun 2018),Low Estimate,0.98
3,420,8,2,2018-07-03 02:15:52,Current Qtr. (Jun 2018),High Estimate,1.03
4,420,8,2,2018-07-03 02:15:52,Current Qtr. (Jun 2018),Year Ago EPS,0.85
5,420,8,2,2018-07-03 02:15:52,Next Qtr. (Sep 2018),No. of Analysts,26.0
6,420,8,2,2018-07-03 02:15:52,Next Qtr. (Sep 2018),Avg. Estimate,1.04
7,420,8,2,2018-07-03 02:15:52,Next Qtr. (Sep 2018),Low Estimate,1.0
8,420,8,2,2018-07-03 02:15:52,Next Qtr. (Sep 2018),High Estimate,1.08
9,420,8,2,2018-07-03 02:15:52,Next Qtr. (Sep 2018),Year Ago EPS,0.88
10,420,8,2,2018-07-03 02:15:52,Current Year (2018),No. of Analysts,27.0
11,420,8,2,2018-07-03 02:15:52,Current Year (2018),Avg. Estimate,4.05
12,420,8,2,2018-07-03 02:15:52,Current Year (2018),Low Estimate,3.96
13,420,8,2,2018-07-03 02:15:52,Current Year (2018),High Estimate,4.12
14,420,8,2,2018-07-03 02:15:52,Current Year (2018),Year Ago EPS,3.42
15,420,8,2,2018-07-03 02:15:52,Next Year (2019),No. of Analysts,28.0
16,420,8,2,2018-07-03 02:15:52,Next Year (2019),Avg. Estimate,4.37
17,420,8,2,2018-07-03 02:15:52,Next Year (2019),Low Estimate,4.25
18,420,8,2,2018-07-03 02:15:52,Next Year (2019),High Estimate,4.6
19,420,8,2,2018-07-03 02:15:52,Next Year (2019),Year Ago EPS,4.05
0,420,9,2,2018-07-03 02:15:52,Current Qtr. (Jun 2018),No. of Analysts,18
1,420,9,2,2018-07-03 02:15:52,Current Qtr. (Jun 2018),Avg. Estimate,5.65B
2,420,9,2,2018-07-03 02:15:52,Current Qtr. (Jun 2018),Low Estimate,5.56B
3,420,9,2,2018-07-03 02:15:52,Current Qtr. (Jun 2018),High Estimate,5.71B
4,420,9,2,2018-07-03 02:15:52,Current Qtr. (Jun 2018),Year Ago Sales,5.44B
5,420,9,2,2018-07-03 02:15:52,Current Qtr. (Jun 2018),Sales Growth (year/est),4.00%
6,420,9,2,2018-07-03 02:15:52,Next Qtr. (Sep 2018),No. of Analysts,18
7,420,9,2,2018-07-03 02:15:52,Next Qtr. (Sep 2018),Avg. Estimate,5.75B
8,420,9,2,2018-07-03 02:15:52,Next Qtr. (Sep 2018),Low Estimate,5.66B
9,420,9,2,2018-07-03 02:15:52,Next Qtr. (Sep 2018),High Estimate,5.88B
10,420,9,2,2018-07-03 02:15:52,Next Qtr. (Sep 2018),Year Ago Sales,5.56B
11,420,9,2,2018-07-03 02:15:52,Next Qtr. (Sep 2018),Sales Growth (year/est),3.50%
12,420,9,2,2018-07-03 02:15:52,Current Year (2018),No. of Analysts,22
13,420,9,2,2018-07-03 02:15:52,Current Year (2018),Avg. Estimate,22.7B
14,420,9,2,2018-07-03 02:15:52,Current Year (2018),Low Estimate,22.39B
15,420,9,2,2018-07-03 02:15:52,Current Year (2018),High Estimate,23.08B
16,420,9,2,2018-07-03 02:15:52,Current Year (2018),Year Ago Sales,21.85B
17,420,9,2,2018-07-03 02:15:52,Current Year (2018),Sales Growth (year/est),3.90%
18,420,9,2,2018-07-03 02:15:52,Next Year (2019),No. of Analysts,23
19,420,9,2,2018-07-03 02:15:52,Next Year (2019),Avg. Estimate,23.84B
20,420,9,2,2018-07-03 02:15:52,Next Year (2019),Low Estimate,23.46B
21,420,9,2,2018-07-03 02:15:52,Next Year (2019),High Estimate,24.54B
22,420,9,2,2018-07-03 02:15:52,Next Year (2019),Year Ago Sales,22.7B
23,420,9,2,2018-07-03 02:15:52,Next Year (2019),Sales Growth (year/est),5.00%
0,420,10,2,2018-07-03 02:15:52,6/29/2017,EPS Est.,0.84
1,420,10,2,2018-07-03 02:15:52,6/29/2017,EPS Actual,0.85
2,420,10,2,2018-07-03 02:15:52,6/29/2017,Difference,0.01
3,420,10,2,2018-07-03 02:15:52,6/29/2017,Surprise %,1.20%
4,420,10,2,2018-07-03 02:15:52,9/29/2017,EPS Est.,0.88
5,420,10,2,2018-07-03 02:15:52,9/29/2017,EPS Actual,0.88
6,420,10,2,2018-07-03 02:15:52,9/29/2017,Difference,0
7,420,10,2,2018-07-03 02:15:52,9/29/2017,Surprise %,0.00%
8,420,10,2,2018-07-03 02:15:52,12/30/2017,EPS Est.,0.87
9,420,10,2,2018-07-03 02:15:52,12/30/2017,EPS Actual,0.88
10,420,10,2,2018-07-03 02:15:52,12/30/2017,Difference,0.01
