,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,79,8,2,2018-07-03 00:07:40,Current Qtr. (Jun 2018),No. of Analysts,19.0
1,79,8,2,2018-07-03 00:07:40,Current Qtr. (Jun 2018),Avg. Estimate,1.64
2,79,8,2,2018-07-03 00:07:40,Current Qtr. (Jun 2018),Low Estimate,1.3
3,79,8,2,2018-07-03 00:07:40,Current Qtr. (Jun 2018),High Estimate,1.87
4,79,8,2,2018-07-03 00:07:40,Current Qtr. (Jun 2018),Year Ago EPS,1.38
5,79,8,2,2018-07-03 00:07:40,Next Qtr. (Sep 2018),No. of Analysts,18.0
6,79,8,2,2018-07-03 00:07:40,Next Qtr. (Sep 2018),Avg. Estimate,1.96
7,79,8,2,2018-07-03 00:07:40,Next Qtr. (Sep 2018),Low Estimate,1.51
8,79,8,2,2018-07-03 00:07:40,Next Qtr. (Sep 2018),High Estimate,2.45
9,79,8,2,2018-07-03 00:07:40,Next Qtr. (Sep 2018),Year Ago EPS,1.6
10,79,8,2,2018-07-03 00:07:40,Current Year (2018),No. of Analysts,19.0
11,79,8,2,2018-07-03 00:07:40,Current Year (2018),Avg. Estimate,9.0
12,79,8,2,2018-07-03 00:07:40,Current Year (2018),Low Estimate,8.0
13,79,8,2,2018-07-03 00:07:40,Current Year (2018),High Estimate,9.65
14,79,8,2,2018-07-03 00:07:40,Current Year (2018),Year Ago EPS,6.71
15,79,8,2,2018-07-03 00:07:40,Next Year (2019),No. of Analysts,21.0
16,79,8,2,2018-07-03 00:07:40,Next Year (2019),Avg. Estimate,8.84
17,79,8,2,2018-07-03 00:07:40,Next Year (2019),Low Estimate,8.05
18,79,8,2,2018-07-03 00:07:40,Next Year (2019),High Estimate,10.0
19,79,8,2,2018-07-03 00:07:40,Next Year (2019),Year Ago EPS,9.0
0,79,9,2,2018-07-03 00:07:40,Current Qtr. (Jun 2018),No. of Analysts,4
1,79,9,2,2018-07-03 00:07:40,Current Qtr. (Jun 2018),Avg. Estimate,8.44B
2,79,9,2,2018-07-03 00:07:40,Current Qtr. (Jun 2018),Low Estimate,8.3B
3,79,9,2,2018-07-03 00:07:40,Current Qtr. (Jun 2018),High Estimate,8.68B
4,79,9,2,2018-07-03 00:07:40,Current Qtr. (Jun 2018),Year Ago Sales,8.29B
5,79,9,2,2018-07-03 00:07:40,Current Qtr. (Jun 2018),Sales Growth (year/est),1.80%
6,79,9,2,2018-07-03 00:07:40,Next Qtr. (Sep 2018),No. of Analysts,4
7,79,9,2,2018-07-03 00:07:40,Next Qtr. (Sep 2018),Avg. Estimate,8.75B
8,79,9,2,2018-07-03 00:07:40,Next Qtr. (Sep 2018),Low Estimate,8.59B
9,79,9,2,2018-07-03 00:07:40,Next Qtr. (Sep 2018),High Estimate,8.98B
10,79,9,2,2018-07-03 00:07:40,Next Qtr. (Sep 2018),Year Ago Sales,8.58B
11,79,9,2,2018-07-03 00:07:40,Next Qtr. (Sep 2018),Sales Growth (year/est),2.00%
12,79,9,2,2018-07-03 00:07:40,Current Year (2018),No. of Analysts,5
13,79,9,2,2018-07-03 00:07:40,Current Year (2018),Avg. Estimate,33.34B
14,79,9,2,2018-07-03 00:07:40,Current Year (2018),Low Estimate,32.84B
15,79,9,2,2018-07-03 00:07:40,Current Year (2018),High Estimate,34.28B
16,79,9,2,2018-07-03 00:07:40,Current Year (2018),Year Ago Sales,32.74B
17,79,9,2,2018-07-03 00:07:40,Current Year (2018),Sales Growth (year/est),1.80%
18,79,9,2,2018-07-03 00:07:40,Next Year (2019),No. of Analysts,7
19,79,9,2,2018-07-03 00:07:40,Next Year (2019),Avg. Estimate,36.58B
20,79,9,2,2018-07-03 00:07:40,Next Year (2019),Low Estimate,34.02B
21,79,9,2,2018-07-03 00:07:40,Next Year (2019),High Estimate,41.69B
22,79,9,2,2018-07-03 00:07:40,Next Year (2019),Year Ago Sales,33.34B
23,79,9,2,2018-07-03 00:07:40,Next Year (2019),Sales Growth (year/est),9.70%
0,79,10,2,2018-07-03 00:07:40,6/29/2017,EPS Est.,0.88
