,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,397,2,"Trian Fund Management, LP",44499052,2017-12-30 00:00:00,8.53%,2717112176,2018-07-03 02:07:10
1,397,2,"Vanguard Group, Inc. (The)",38891154,2017-12-30 00:00:00,7.45%,2374693916,2018-07-03 02:07:10
2,397,2,Blackrock Inc.,32298539,2017-12-30 00:00:00,6.19%,1972148835,2018-07-03 02:07:10
3,397,2,State Street Corporation,25668840,2017-12-30 00:00:00,4.92%,1567339405,2018-07-03 02:07:10
4,397,2,Wells Fargo & Company,12946248,2017-12-30 00:00:00,2.48%,790497920,2018-07-03 02:07:10
5,397,2,Capital World Investors,12790000,2017-12-30 00:00:00,2.45%,780957417,2018-07-03 02:07:10
6,397,2,Bank of America Corporation,9853194,2017-12-30 00:00:00,1.89%,601636039,2018-07-03 02:07:10
7,397,2,"Ameriprise Financial, Inc.",9418432,2017-12-30 00:00:00,1.80%,575089470,2018-07-03 02:07:10
8,397,2,Invesco Ltd.,8172713,2017-12-30 00:00:00,1.57%,499025867,2018-07-03 02:07:10
9,397,2,Yacktman Asset Management Lp,7983976,2017-12-30 00:00:00,1.53%,487501585,2018-07-03 02:07:10
0,397,2,Vanguard Total Stock Market Index Fund,11131050,2017-06-29 00:00:00,2.13%,548426838,2018-07-03 02:07:10
1,397,2,Vanguard 500 Index Fund,7769758,2017-06-29 00:00:00,1.49%,382815980,2018-07-03 02:07:10
2,397,2,Fundamental Investors Inc,6790000,2017-12-30 00:00:00,1.30%,414597409,2018-07-03 02:07:10
3,397,2,AMG Yacktman Fd,6400000,2017-09-29 00:00:00,1.23%,346432006,2018-07-03 02:07:10
4,397,2,SPDR S&P 500 ETF Trust,6144289,2018-01-30 00:00:00,1.18%,389486475,2018-07-03 02:07:10
5,397,2,Washington Mutual Investors Fund,6000000,2017-12-30 00:00:00,1.15%,366360008,2018-07-03 02:07:10
6,397,2,Invesco Diversified Dividend Fund,5516540,2017-12-30 00:00:00,1.06%,336839939,2018-07-03 02:07:10
7,397,2,Vanguard Institutional Index Fund-Institutional Index Fund,5408027,2017-06-29 00:00:00,1.04%,266453492,2018-07-03 02:07:10
8,397,2,Parnassus Core Equity Fund,5379409,2017-09-29 00:00:00,1.03%,291187414,2018-07-03 02:07:10
9,397,2,Vanguard Specialized-Dividend Appreciation Index Fund,4613636,2017-07-30 00:00:00,0.88%,241062481,2018-07-03 02:07:10
