,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,74,8,2,2018-07-03 00:05:50,Current Qtr. (Jun 2018),No. of Analysts,18.0
1,74,8,2,2018-07-03 00:05:50,Current Qtr. (Jun 2018),Avg. Estimate,3.07
2,74,8,2,2018-07-03 00:05:50,Current Qtr. (Jun 2018),Low Estimate,2.84
3,74,8,2,2018-07-03 00:05:50,Current Qtr. (Jun 2018),High Estimate,3.32
4,74,8,2,2018-07-03 00:05:50,Current Qtr. (Jun 2018),Year Ago EPS,3.42
5,74,8,2,2018-07-03 00:05:50,Next Qtr. (Sep 2018),No. of Analysts,18.0
6,74,8,2,2018-07-03 00:05:50,Next Qtr. (Sep 2018),Avg. Estimate,2.84
7,74,8,2,2018-07-03 00:05:50,Next Qtr. (Sep 2018),Low Estimate,2.69
8,74,8,2,2018-07-03 00:05:50,Next Qtr. (Sep 2018),High Estimate,3.0
9,74,8,2,2018-07-03 00:05:50,Next Qtr. (Sep 2018),Year Ago EPS,2.45
10,74,8,2,2018-07-03 00:05:50,Current Year (2018),No. of Analysts,19.0
11,74,8,2,2018-07-03 00:05:50,Current Year (2018),Avg. Estimate,10.98
12,74,8,2,2018-07-03 00:05:50,Current Year (2018),Low Estimate,10.58
13,74,8,2,2018-07-03 00:05:50,Current Year (2018),High Estimate,11.55
14,74,8,2,2018-07-03 00:05:50,Current Year (2018),Year Ago EPS,9.86
15,74,8,2,2018-07-03 00:05:50,Next Year (2019),No. of Analysts,20.0
16,74,8,2,2018-07-03 00:05:50,Next Year (2019),Avg. Estimate,12.09
17,74,8,2,2018-07-03 00:05:50,Next Year (2019),Low Estimate,11.3
18,74,8,2,2018-07-03 00:05:50,Next Year (2019),High Estimate,13.0
19,74,8,2,2018-07-03 00:05:50,Next Year (2019),Year Ago EPS,10.98
0,74,9,2,2018-07-03 00:05:50,Current Qtr. (Jun 2018),No. of Analysts,9
1,74,9,2,2018-07-03 00:05:50,Current Qtr. (Jun 2018),Avg. Estimate,15.47B
2,74,9,2,2018-07-03 00:05:50,Current Qtr. (Jun 2018),Low Estimate,14.96B
3,74,9,2,2018-07-03 00:05:50,Current Qtr. (Jun 2018),High Estimate,15.87B
4,74,9,2,2018-07-03 00:05:50,Current Qtr. (Jun 2018),Year Ago Sales,15.52B
5,74,9,2,2018-07-03 00:05:50,Current Qtr. (Jun 2018),Sales Growth (year/est),-0.30%
6,74,9,2,2018-07-03 00:05:50,Next Qtr. (Sep 2018),No. of Analysts,9
7,74,9,2,2018-07-03 00:05:50,Next Qtr. (Sep 2018),Avg. Estimate,15.32B
8,74,9,2,2018-07-03 00:05:50,Next Qtr. (Sep 2018),Low Estimate,14.95B
9,74,9,2,2018-07-03 00:05:50,Next Qtr. (Sep 2018),High Estimate,15.63B
10,74,9,2,2018-07-03 00:05:50,Next Qtr. (Sep 2018),Year Ago Sales,14.99B
11,74,9,2,2018-07-03 00:05:50,Next Qtr. (Sep 2018),Sales Growth (year/est),2.20%
12,74,9,2,2018-07-03 00:05:50,Current Year (2018),No. of Analysts,10
13,74,9,2,2018-07-03 00:05:50,Current Year (2018),Avg. Estimate,61.42B
14,74,9,2,2018-07-03 00:05:50,Current Year (2018),Low Estimate,59.49B
15,74,9,2,2018-07-03 00:05:50,Current Year (2018),High Estimate,62.48B
16,74,9,2,2018-07-03 00:05:50,Current Year (2018),Year Ago Sales,60.53B
17,74,9,2,2018-07-03 00:05:50,Current Year (2018),Sales Growth (year/est),1.50%
18,74,9,2,2018-07-03 00:05:50,Next Year (2019),No. of Analysts,12
19,74,9,2,2018-07-03 00:05:50,Next Year (2019),Avg. Estimate,64.73B
20,74,9,2,2018-07-03 00:05:50,Next Year (2019),Low Estimate,61.51B
21,74,9,2,2018-07-03 00:05:50,Next Year (2019),High Estimate,67.04B
22,74,9,2,2018-07-03 00:05:50,Next Year (2019),Year Ago Sales,61.42B
23,74,9,2,2018-07-03 00:05:50,Next Year (2019),Sales Growth (year/est),5.40%
0,74,10,2,2018-07-03 00:05:50,6/29/2017,EPS Est.,2.35
1,74,10,2,2018-07-03 00:05:50,6/29/2017,EPS Actual,3.42
2,74,10,2,2018-07-03 00:05:50,6/29/2017,Difference,1.07
3,74,10,2,2018-07-03 00:05:50,6/29/2017,Surprise %,45.50%
4,74,10,2,2018-07-03 00:05:50,9/29/2017,EPS Est.,2.08
5,74,10,2,2018-07-03 00:05:50,9/29/2017,EPS Actual,2.45
6,74,10,2,2018-07-03 00:05:50,9/29/2017,Difference,0.37
7,74,10,2,2018-07-03 00:05:50,9/29/2017,Surprise %,17.80%
8,74,10,2,2018-07-03 00:05:50,12/30/2017,EPS Est.,1.2
