,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,77,8,2,2018-07-03 00:06:55,Current Qtr. (Jun 2018),No. of Analysts,23.0
1,77,8,2,2018-07-03 00:06:55,Current Qtr. (Jun 2018),Avg. Estimate,4.63
2,77,8,2,2018-07-03 00:06:55,Current Qtr. (Jun 2018),Low Estimate,4.39
3,77,8,2,2018-07-03 00:06:55,Current Qtr. (Jun 2018),High Estimate,5.47
4,77,8,2,2018-07-03 00:06:55,Current Qtr. (Jun 2018),Year Ago EPS,3.84
5,77,8,2,2018-07-03 00:06:55,Next Qtr. (Sep 2018),No. of Analysts,23.0
6,77,8,2,2018-07-03 00:06:55,Next Qtr. (Sep 2018),Avg. Estimate,6.6
7,77,8,2,2018-07-03 00:06:55,Next Qtr. (Sep 2018),Low Estimate,6.21
8,77,8,2,2018-07-03 00:06:55,Next Qtr. (Sep 2018),High Estimate,7.03
9,77,8,2,2018-07-03 00:06:55,Next Qtr. (Sep 2018),Year Ago EPS,5.35
10,77,8,2,2018-07-03 00:06:55,Current Year (2018),No. of Analysts,25.0
11,77,8,2,2018-07-03 00:06:55,Current Year (2018),Avg. Estimate,22.58
12,77,8,2,2018-07-03 00:06:55,Current Year (2018),Low Estimate,21.88
13,77,8,2,2018-07-03 00:06:55,Current Year (2018),High Estimate,23.05
14,77,8,2,2018-07-03 00:06:55,Current Year (2018),Year Ago EPS,18.33
15,77,8,2,2018-07-03 00:06:55,Next Year (2019),No. of Analysts,25.0
16,77,8,2,2018-07-03 00:06:55,Next Year (2019),Avg. Estimate,25.54
17,77,8,2,2018-07-03 00:06:55,Next Year (2019),Low Estimate,24.3
18,77,8,2,2018-07-03 00:06:55,Next Year (2019),High Estimate,26.46
19,77,8,2,2018-07-03 00:06:55,Next Year (2019),Year Ago EPS,22.58
0,77,9,2,2018-07-03 00:06:55,Current Qtr. (Jun 2018),No. of Analysts,21
1,77,9,2,2018-07-03 00:06:55,Current Qtr. (Jun 2018),Avg. Estimate,1.93B
2,77,9,2,2018-07-03 00:06:55,Current Qtr. (Jun 2018),Low Estimate,1.8B
3,77,9,2,2018-07-03 00:06:55,Current Qtr. (Jun 2018),High Estimate,2.01B
4,77,9,2,2018-07-03 00:06:55,Current Qtr. (Jun 2018),Year Ago Sales,1.82B
5,77,9,2,2018-07-03 00:06:55,Current Qtr. (Jun 2018),Sales Growth (year/est),6.00%
6,77,9,2,2018-07-03 00:06:55,Next Qtr. (Sep 2018),No. of Analysts,21
7,77,9,2,2018-07-03 00:06:55,Next Qtr. (Sep 2018),Avg. Estimate,2.06B
8,77,9,2,2018-07-03 00:06:55,Next Qtr. (Sep 2018),Low Estimate,1.93B
9,77,9,2,2018-07-03 00:06:55,Next Qtr. (Sep 2018),High Estimate,2.15B
10,77,9,2,2018-07-03 00:06:55,Next Qtr. (Sep 2018),Year Ago Sales,1.91B
11,77,9,2,2018-07-03 00:06:55,Next Qtr. (Sep 2018),Sales Growth (year/est),7.90%
12,77,9,2,2018-07-03 00:06:55,Current Year (2018),No. of Analysts,23
13,77,9,2,2018-07-03 00:06:55,Current Year (2018),Avg. Estimate,8.16B
14,77,9,2,2018-07-03 00:06:55,Current Year (2018),Low Estimate,7.59B
15,77,9,2,2018-07-03 00:06:55,Current Year (2018),High Estimate,8.35B
16,77,9,2,2018-07-03 00:06:55,Current Year (2018),Year Ago Sales,7.72B
