,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,72,Mr. Nicholas K. Akins,"Chairman, Pres & CEO",4.43M,0.0,1960,2,2018-07-03 00:05:10
1,72,Mr. Brian X. Tierney,Exec. VP & CFO,1.82M,0.0,1968,2,2018-07-03 00:05:10
2,72,Ms. Lana L. Hillebrand,Exec. VP & Chief Admin. Officer,0,0.0,1960,2,2018-07-03 00:05:10
3,72,Mr. David M. Feinberg,"Exec. VP, Gen. Counsel & Sec.",1.42M,0.0,1970,2,2018-07-03 00:05:10
4,72,Ms. Lisa M. Barton,Exec. VP of Transmission,1.25M,0.0,1966,2,2018-07-03 00:05:10
