,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,480,Mr. Jeffrey S. Sloan J.D.,CEO & Director,1.67M,0,1967,2,2018-07-03 02:38:32
1,480,Mr. David E. Mangum,Pres & COO,775.09k,5.22M,1966,2,2018-07-03 02:38:32
2,480,Mr. Cameron M. Bready,Sr. EVP & CFO,678.06k,0,1972,2,2018-07-03 02:38:32
3,480,Dr. Guido Francesco Sacchi,Exec. VP & Chief Information Officer,567.72k,337.15k,1964,2,2018-07-03 02:38:32
4,480,Mr. David Lawrence Green,"Exec. VP, Gen. Counsel & Corp. Sec.",508.73k,321.34k,1967,2,2018-07-03 02:38:32
