,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,168,2,"Berkshire Hathaway, Inc",38565570,2017-12-30 00:00:00,21.19%,2790604668,2018-07-03 00:41:15
1,168,2,"Vanguard Group, Inc. (The)",14382262,2017-12-30 00:00:00,7.90%,1040700487,2018-07-03 00:41:15
2,168,2,Blackrock Inc.,12561391,2017-12-30 00:00:00,6.90%,908942260,2018-07-03 00:41:15
3,168,2,State Street Corporation,7117348,2017-12-30 00:00:00,3.91%,515011305,2018-07-03 00:41:15
4,168,2,Norges Bank Investment Management,4388919,2017-12-30 00:00:00,2.41%,317582181,2018-07-03 00:41:15
5,168,2,"Manning & Napier Group, LLC",4143794,2017-12-30 00:00:00,2.28%,299844936,2018-07-03 00:41:15
6,168,2,Bank Of New York Mellon Corporation,3253726,2017-12-30 00:00:00,1.79%,235439615,2018-07-03 00:41:15
7,168,2,Dimensional Fund Advisors LP,2729848,2017-12-30 00:00:00,1.50%,197531802,2018-07-03 00:41:15
8,168,2,"Neuberger Berman Group, LLC",2621694,2017-12-30 00:00:00,1.44%,189705779,2018-07-03 00:41:15
9,168,2,"FMR, LLC",2608424,2017-12-30 00:00:00,1.43%,188745562,2018-07-03 00:41:15
0,168,2,Vanguard Mid-Cap Index Fund,3849165,2017-06-29 00:00:00,2.11%,246808470,2018-07-03 00:41:15
1,168,2,Vanguard Total Stock Market Index Fund,3618162,2017-06-29 00:00:00,1.99%,231996557,2018-07-03 00:41:15
2,168,2,Vanguard 500 Index Fund,2456685,2017-06-29 00:00:00,1.35%,157522648,2018-07-03 00:41:15
3,168,2,SPDR S&P 500 ETF Trust,1964136,2018-01-30 00:00:00,1.08%,155343509,2018-07-03 00:41:15
4,168,2,Vanguard Institutional Index Fund-Institutional Index Fund,1705121,2017-06-29 00:00:00,0.94%,109332363,2018-07-03 00:41:15
5,168,2,John Hancock Fds III-Disciplined Value Mid Cap Fd,1306694,2018-01-30 00:00:00,0.72%,103346423,2018-07-03 00:41:15
6,168,2,JNL Series Trust-JNL/S&P Intrinsic Value Fund,1301000,2017-06-29 00:00:00,0.71%,83420123,2018-07-03 00:41:15
7,168,2,Blackrock Funds-Health Sciences Opportunity Portfolio,1182059,2017-09-29 00:00:00,0.65%,68925861,2018-07-03 00:41:15
8,168,2,iShares Core S&P 500 ETF,992203,2018-01-30 00:00:00,0.55%,78473331,2018-07-03 00:41:15
9,168,2,Vanguard Growth Index Fund,989796,2017-06-29 00:00:00,0.54%,63465722,2018-07-03 00:41:15
