,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,433,2,"Vanguard Group, Inc. (The)",52032253,2017-12-30 00:00:00,14.61%,3144309064,2018-07-03 02:20:56
1,433,2,Blackrock Inc.,37796715,2017-12-30 00:00:00,10.61%,2284055498,2018-07-03 02:20:56
2,433,2,State Street Corporation,20250430,2017-12-30 00:00:00,5.69%,1223733491,2018-07-03 02:20:56
3,433,2,Bank of America Corporation,17673122,2017-12-30 00:00:00,4.96%,1067986767,2018-07-03 02:20:56
4,433,2,"FMR, LLC",16868096,2017-12-30 00:00:00,4.74%,1019339046,2018-07-03 02:20:56
5,433,2,Apg Asset Management Us Inc.,14750063,2017-12-30 00:00:00,4.14%,891346311,2018-07-03 02:20:56
6,433,2,Northern Trust Corporation,7159470,2017-12-30 00:00:00,2.01%,432646774,2018-07-03 02:20:56
7,433,2,"Federated Investors, Inc.",6420297,2017-12-30 00:00:00,1.80%,387978549,2018-07-03 02:20:56
8,433,2,Morgan Stanley,5861361,2017-12-30 00:00:00,1.65%,354202047,2018-07-03 02:20:56
9,433,2,Dimensional Fund Advisors LP,5167457,2017-12-30 00:00:00,1.45%,312269428,2018-07-03 02:20:56
0,433,2,Vanguard Specialized-REIT Index Fund,26807055,2017-07-30 00:00:00,7.53%,1799289605,2018-07-03 02:20:56
1,433,2,Vanguard Total Stock Market Index Fund,8169475,2017-06-29 00:00:00,2.29%,581421520,2018-07-03 02:20:56
2,433,2,Vanguard 500 Index Fund,5596818,2017-06-29 00:00:00,1.57%,398325526,2018-07-03 02:20:56
3,433,2,SPDR S&P 500 ETF Trust,4525495,2018-01-30 00:00:00,1.27%,251300731,2018-07-03 02:20:56
4,433,2,Federated Strategic Value Dividend Fund,3894319,2017-07-30 00:00:00,1.09%,261386701,2018-07-03 02:20:56
5,433,2,Vanguard Institutional Index Fund-Institutional Index Fund,3891122,2017-06-29 00:00:00,1.09%,276931145,2018-07-03 02:20:56
6,433,2,DFA Real Estate Securities Portfolio,3368039,2017-07-30 00:00:00,0.95%,226062786,2018-07-03 02:20:56
7,433,2,Fidelity Real Estate Investment Portfolio,3211554,2018-01-30 00:00:00,0.90%,178337589,2018-07-03 02:20:56
8,433,2,iShares Core S&P 500 ETF,2312547,2018-01-30 00:00:00,0.65%,128415732,2018-07-03 02:20:56
9,433,2,Vanguard Growth Index Fund,2258330,2017-06-29 00:00:00,0.63%,160725341,2018-07-03 02:20:56
