,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,151,8,2,2018-07-03 00:34:56,Current Qtr. (Jun 2018),No. of Analysts,19.0
1,151,8,2,2018-07-03 00:34:56,Current Qtr. (Jun 2018),Avg. Estimate,1.6
2,151,8,2,2018-07-03 00:34:56,Current Qtr. (Jun 2018),Low Estimate,1.42
3,151,8,2,2018-07-03 00:34:56,Current Qtr. (Jun 2018),High Estimate,1.65
4,151,8,2,2018-07-03 00:34:56,Current Qtr. (Jun 2018),Year Ago EPS,1.33
5,151,8,2,2018-07-03 00:34:56,Next Qtr. (Sep 2018),No. of Analysts,19.0
6,151,8,2,2018-07-03 00:34:56,Next Qtr. (Sep 2018),Avg. Estimate,1.74
7,151,8,2,2018-07-03 00:34:56,Next Qtr. (Sep 2018),Low Estimate,1.56
8,151,8,2,2018-07-03 00:34:56,Next Qtr. (Sep 2018),High Estimate,1.83
9,151,8,2,2018-07-03 00:34:56,Next Qtr. (Sep 2018),Year Ago EPS,1.5
10,151,8,2,2018-07-03 00:34:56,Current Year (2018),No. of Analysts,21.0
11,151,8,2,2018-07-03 00:34:56,Current Year (2018),Avg. Estimate,6.96
12,151,8,2,2018-07-03 00:34:56,Current Year (2018),Low Estimate,6.28
13,151,8,2,2018-07-03 00:34:56,Current Year (2018),High Estimate,7.08
14,151,8,2,2018-07-03 00:34:56,Current Year (2018),Year Ago EPS,5.9
15,151,8,2,2018-07-03 00:34:56,Next Year (2019),No. of Analysts,15.0
16,151,8,2,2018-07-03 00:34:56,Next Year (2019),Avg. Estimate,7.25
17,151,8,2,2018-07-03 00:34:56,Next Year (2019),Low Estimate,6.42
18,151,8,2,2018-07-03 00:34:56,Next Year (2019),High Estimate,7.56
19,151,8,2,2018-07-03 00:34:56,Next Year (2019),Year Ago EPS,6.96
0,151,9,2,2018-07-03 00:34:56,Current Qtr. (Jun 2018),No. of Analysts,17
1,151,9,2,2018-07-03 00:34:56,Current Qtr. (Jun 2018),Avg. Estimate,46.35B
2,151,9,2,2018-07-03 00:34:56,Current Qtr. (Jun 2018),Low Estimate,46.03B
3,151,9,2,2018-07-03 00:34:56,Current Qtr. (Jun 2018),High Estimate,46.77B
4,151,9,2,2018-07-03 00:34:56,Current Qtr. (Jun 2018),Year Ago Sales,45.69B
5,151,9,2,2018-07-03 00:34:56,Current Qtr. (Jun 2018),Sales Growth (year/est),1.50%
6,151,9,2,2018-07-03 00:34:56,Next Qtr. (Sep 2018),No. of Analysts,16
7,151,9,2,2018-07-03 00:34:56,Next Qtr. (Sep 2018),Avg. Estimate,47.35B
8,151,9,2,2018-07-03 00:34:56,Next Qtr. (Sep 2018),Low Estimate,46.92B
9,151,9,2,2018-07-03 00:34:56,Next Qtr. (Sep 2018),High Estimate,47.82B
10,151,9,2,2018-07-03 00:34:56,Next Qtr. (Sep 2018),Year Ago Sales,46.18B
11,151,9,2,2018-07-03 00:34:56,Next Qtr. (Sep 2018),Sales Growth (year/est),2.50%
12,151,9,2,2018-07-03 00:34:56,Current Year (2018),No. of Analysts,19
13,151,9,2,2018-07-03 00:34:56,Current Year (2018),Avg. Estimate,188.99B
14,151,9,2,2018-07-03 00:34:56,Current Year (2018),Low Estimate,187.8B
