,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,465,Mr. Hock E. Tan,"CEO, Pres & Exec. Director",3.04M,30.27M,1952,2,2018-07-03 02:32:57
1,465,Mr. Thomas H. Krause Jr.,CFO & Sec.,878.51k,5.3M,1978,2,2018-07-03 02:32:57
2,465,Mr. Mark Brazeal,Chief Legal Officer,0,0,1968,2,2018-07-03 02:32:57
3,465,Dr. Charlie B. Kawwas,Sr. VP & Chief Sales Officer,1.05M,1.79M,1971,2,2018-07-03 02:32:57
4,465,Mr. Bryan T. Ingram,Sr. VP & GM of Wireless Semiconductor Division,977.03k,8.2M,1965,2,2018-07-03 02:32:57
