,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,85,2,"Vanguard Group, Inc. (The)",52334809,2017-12-30 00:00:00,7.26%,9171675277,2018-07-03 00:09:54
1,85,2,"FMR, LLC",51882824,2017-12-30 00:00:00,7.20%,9092464906,2018-07-03 00:09:54
2,85,2,Capital Research Global Investors,50922740,2017-12-30 00:00:00,7.07%,8924210185,2018-07-03 00:09:54
3,85,2,Blackrock Inc.,49425274,2017-12-30 00:00:00,6.86%,8661779268,2018-07-03 00:09:54
4,85,2,State Street Corporation,31630207,2017-12-30 00:00:00,4.39%,5543193776,2018-07-03 00:09:54
5,85,2,Primecap Management Company,22030249,2017-12-30 00:00:00,3.06%,3860801137,2018-07-03 00:09:54
6,85,2,Northern Trust Corporation,9785272,2017-12-30 00:00:00,1.36%,1714868918,2018-07-03 00:09:54
7,85,2,Invesco Ltd.,9083549,2017-12-30 00:00:00,1.26%,1591891962,2018-07-03 00:09:54
8,85,2,Morgan Stanley,8635931,2017-12-30 00:00:00,1.20%,1513446907,2018-07-03 00:09:54
9,85,2,Bank of America Corporation,8228045,2017-12-30 00:00:00,1.14%,1441964886,2018-07-03 00:09:54
0,85,2,Vanguard Total Stock Market Index Fund,16927358,2017-06-29 00:00:00,2.35%,2892039217,2018-07-03 00:09:54
1,85,2,Investment Company Of America,12008463,2017-12-30 00:00:00,1.67%,2104483140,2018-07-03 00:09:54
2,85,2,Vanguard/Primecap Fund,11970100,2017-06-29 00:00:00,1.66%,2045091658,2018-07-03 00:09:54
3,85,2,Vanguard 500 Index Fund,11636998,2017-06-29 00:00:00,1.61%,1988181179,2018-07-03 00:09:54
4,85,2,SPDR S&P 500 ETF Trust,9237830,2018-01-30 00:00:00,1.28%,1829090340,2018-07-03 00:09:54
5,85,2,Capital World Growth and Income Fund,8405869,2017-12-30 00:00:00,1.17%,1473128542,2018-07-03 00:09:54
6,85,2,Vanguard Institutional Index Fund-Institutional Index Fund,8075215,2017-06-29 00:00:00,1.12%,1379650532,2018-07-03 00:09:54
7,85,2,"Capital Income Builder, Inc.",7300680,2017-12-30 00:00:00,1.01%,1279444170,2018-07-03 00:09:54
8,85,2,Growth Fund Of America Inc,6777940,2017-12-30 00:00:00,0.94%,1187833985,2018-07-03 00:09:54
9,85,2,Amcap Fund,6662652,2017-12-30 00:00:00,0.92%,1167629763,2018-07-03 00:09:54
