,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,156,8,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),No. of Analysts,16.0
1,156,8,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),Avg. Estimate,1.75
2,156,8,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),Low Estimate,1.69
3,156,8,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),High Estimate,1.78
4,156,8,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),Year Ago EPS,1.55
5,156,8,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),No. of Analysts,16.0
6,156,8,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),Avg. Estimate,1.69
7,156,8,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),Low Estimate,1.63
8,156,8,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),High Estimate,1.74
9,156,8,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),Year Ago EPS,1.39
10,156,8,2,2018-07-03 00:36:48,Current Year (2018),No. of Analysts,18.0
11,156,8,2,2018-07-03 00:36:48,Current Year (2018),Avg. Estimate,6.61
12,156,8,2,2018-07-03 00:36:48,Current Year (2018),Low Estimate,6.55
13,156,8,2,2018-07-03 00:36:48,Current Year (2018),High Estimate,6.64
14,156,8,2,2018-07-03 00:36:48,Current Year (2018),Year Ago EPS,5.67
15,156,8,2,2018-07-03 00:36:48,Next Year (2019),No. of Analysts,19.0
16,156,8,2,2018-07-03 00:36:48,Next Year (2019),Avg. Estimate,6.99
17,156,8,2,2018-07-03 00:36:48,Next Year (2019),Low Estimate,6.83
18,156,8,2,2018-07-03 00:36:48,Next Year (2019),High Estimate,7.28
19,156,8,2,2018-07-03 00:36:48,Next Year (2019),Year Ago EPS,6.61
0,156,9,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),No. of Analysts,13
1,156,9,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),Avg. Estimate,1.95B
2,156,9,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),Low Estimate,1.93B
3,156,9,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),High Estimate,1.99B
4,156,9,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),Year Ago Sales,1.94B
5,156,9,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),Sales Growth (year/est),0.60%
6,156,9,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),No. of Analysts,13
7,156,9,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),Avg. Estimate,1.95B
8,156,9,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),Low Estimate,1.93B
9,156,9,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),High Estimate,1.96B
10,156,9,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),Year Ago Sales,1.93B
11,156,9,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),Sales Growth (year/est),0.80%
12,156,9,2,2018-07-03 00:36:48,Current Year (2018),No. of Analysts,16
13,156,9,2,2018-07-03 00:36:48,Current Year (2018),Avg. Estimate,7.72B
14,156,9,2,2018-07-03 00:36:48,Current Year (2018),Low Estimate,7.68B
15,156,9,2,2018-07-03 00:36:48,Current Year (2018),High Estimate,7.75B
16,156,9,2,2018-07-03 00:36:48,Current Year (2018),Year Ago Sales,7.71B
17,156,9,2,2018-07-03 00:36:48,Current Year (2018),Sales Growth (year/est),0.20%
18,156,9,2,2018-07-03 00:36:48,Next Year (2019),No. of Analysts,17
19,156,9,2,2018-07-03 00:36:48,Next Year (2019),Avg. Estimate,7.97B
20,156,9,2,2018-07-03 00:36:48,Next Year (2019),Low Estimate,7.78B
21,156,9,2,2018-07-03 00:36:48,Next Year (2019),High Estimate,8.08B
22,156,9,2,2018-07-03 00:36:48,Next Year (2019),Year Ago Sales,7.72B
23,156,9,2,2018-07-03 00:36:48,Next Year (2019),Sales Growth (year/est),3.20%
0,156,10,2,2018-07-03 00:36:48,6/29/2017,EPS Est.,1.42
1,156,10,2,2018-07-03 00:36:48,6/29/2017,EPS Actual,1.55
2,156,10,2,2018-07-03 00:36:48,6/29/2017,Difference,0.13
3,156,10,2,2018-07-03 00:36:48,6/29/2017,Surprise %,9.20%
4,156,10,2,2018-07-03 00:36:48,9/29/2017,EPS Est.,1.35
5,156,10,2,2018-07-03 00:36:48,9/29/2017,EPS Actual,1.39
6,156,10,2,2018-07-03 00:36:48,9/29/2017,Difference,0.04
7,156,10,2,2018-07-03 00:36:48,9/29/2017,Surprise %,3.00%
8,156,10,2,2018-07-03 00:36:48,12/30/2017,EPS Est.,1.38
9,156,10,2,2018-07-03 00:36:48,12/30/2017,EPS Actual,1.4
10,156,10,2,2018-07-03 00:36:48,12/30/2017,Difference,0.02
11,156,10,2,2018-07-03 00:36:48,12/30/2017,Surprise %,1.40%
12,156,10,2,2018-07-03 00:36:48,3/30/2018,EPS Est.,1.49
13,156,10,2,2018-07-03 00:36:48,3/30/2018,EPS Actual,1.52
14,156,10,2,2018-07-03 00:36:48,3/30/2018,Difference,0.03
15,156,10,2,2018-07-03 00:36:48,3/30/2018,Surprise %,2.00%
0,156,11,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),Current Estimate,1.75
1,156,11,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),7 Days Ago,1.75
2,156,11,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),30 Days Ago,1.75
3,156,11,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),60 Days Ago,1.76
4,156,11,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),90 Days Ago,1.75
5,156,11,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),Current Estimate,1.69
6,156,11,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),7 Days Ago,1.69
7,156,11,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),30 Days Ago,1.69
8,156,11,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),60 Days Ago,1.69
9,156,11,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),90 Days Ago,1.7
10,156,11,2,2018-07-03 00:36:48,Current Year (2018),Current Estimate,6.61
11,156,11,2,2018-07-03 00:36:48,Current Year (2018),7 Days Ago,6.61
12,156,11,2,2018-07-03 00:36:48,Current Year (2018),30 Days Ago,6.61
13,156,11,2,2018-07-03 00:36:48,Current Year (2018),60 Days Ago,6.6
14,156,11,2,2018-07-03 00:36:48,Current Year (2018),90 Days Ago,6.6
15,156,11,2,2018-07-03 00:36:48,Next Year (2019),Current Estimate,6.99
16,156,11,2,2018-07-03 00:36:48,Next Year (2019),7 Days Ago,6.98
17,156,11,2,2018-07-03 00:36:48,Next Year (2019),30 Days Ago,6.95
18,156,11,2,2018-07-03 00:36:48,Next Year (2019),60 Days Ago,6.94
19,156,11,2,2018-07-03 00:36:48,Next Year (2019),90 Days Ago,6.9
0,156,12,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),Up Last 7 Days,
1,156,12,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),Up Last 30 Days,
2,156,12,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),Down Last 7 Days,
3,156,12,2,2018-07-03 00:36:48,Current Qtr. (Jun 2018),Down Last 30 Days,
4,156,12,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),Up Last 7 Days,
5,156,12,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),Up Last 30 Days,
6,156,12,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),Down Last 7 Days,
7,156,12,2,2018-07-03 00:36:48,Next Qtr. (Sep 2018),Down Last 30 Days,
8,156,12,2,2018-07-03 00:36:48,Current Year (2018),Up Last 7 Days,
9,156,12,2,2018-07-03 00:36:48,Current Year (2018),Up Last 30 Days,
10,156,12,2,2018-07-03 00:36:48,Current Year (2018),Down Last 7 Days,
11,156,12,2,2018-07-03 00:36:48,Current Year (2018),Down Last 30 Days,
12,156,12,2,2018-07-03 00:36:48,Next Year (2019),Up Last 7 Days,1.0
13,156,12,2,2018-07-03 00:36:48,Next Year (2019),Up Last 30 Days,3.0
14,156,12,2,2018-07-03 00:36:48,Next Year (2019),Down Last 7 Days,
15,156,12,2,2018-07-03 00:36:48,Next Year (2019),Down Last 30 Days,
0,156,13,2,2018-07-03 00:36:48,Current Qtr.,DGX,12.90%
1,156,13,2,2018-07-03 00:36:48,Next Qtr.,DGX,21.60%
2,156,13,2,2018-07-03 00:36:48,Current Year,DGX,16.60%
3,156,13,2,2018-07-03 00:36:48,Next Year,DGX,5.70%
4,156,13,2,2018-07-03 00:36:48,Next 5 Years (per annum),DGX,9.91%
5,156,13,2,2018-07-03 00:36:48,Past 5 Years (per annum),DGX,10.10%
6,156,13,2,2018-07-03 00:36:48,Current Qtr.,Industry,
7,156,13,2,2018-07-03 00:36:48,Next Qtr.,Industry,
8,156,13,2,2018-07-03 00:36:48,Current Year,Industry,
9,156,13,2,2018-07-03 00:36:48,Next Year,Industry,
10,156,13,2,2018-07-03 00:36:48,Next 5 Years (per annum),Industry,
11,156,13,2,2018-07-03 00:36:48,Past 5 Years (per annum),Industry,
12,156,13,2,2018-07-03 00:36:48,Current Qtr.,Sector,
13,156,13,2,2018-07-03 00:36:48,Next Qtr.,Sector,
14,156,13,2,2018-07-03 00:36:48,Current Year,Sector,
15,156,13,2,2018-07-03 00:36:48,Next Year,Sector,
16,156,13,2,2018-07-03 00:36:48,Next 5 Years (per annum),Sector,
17,156,13,2,2018-07-03 00:36:48,Past 5 Years (per annum),Sector,
18,156,13,2,2018-07-03 00:36:48,Current Qtr.,S&P 500,0.42
19,156,13,2,2018-07-03 00:36:48,Next Qtr.,S&P 500,0.47
20,156,13,2,2018-07-03 00:36:48,Current Year,S&P 500,0.22
21,156,13,2,2018-07-03 00:36:48,Next Year,S&P 500,0.1
22,156,13,2,2018-07-03 00:36:48,Next 5 Years (per annum),S&P 500,0.11
23,156,13,2,2018-07-03 00:36:48,Past 5 Years (per annum),S&P 500,
