,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,93,2,Price (T.Rowe) Associates Inc,27733271,2017-12-30 00:00:00,8.60%,1870609044,2018-07-03 00:13:23
1,93,2,Blackrock Inc.,25665358,2017-12-30 00:00:00,7.96%,1731128318,2018-07-03 00:13:23
2,93,2,"Vanguard Group, Inc. (The)",23854621,2017-12-30 00:00:00,7.40%,1608994113,2018-07-03 00:13:23
3,93,2,"FMR, LLC",16075521,2017-12-30 00:00:00,4.99%,1084293842,2018-07-03 00:13:23
4,93,2,State Street Corporation,13807432,2017-12-30 00:00:00,4.28%,931311246,2018-07-03 00:13:23
5,93,2,JP Morgan Chase & Company,7530793,2017-12-30 00:00:00,2.34%,507951964,2018-07-03 00:13:23
6,93,2,State Farm Mutual Automobile Insurance Co,6921645,2017-12-30 00:00:00,2.15%,466864934,2018-07-03 00:13:23
7,93,2,Bank Of New York Mellon Corporation,5527685,2017-12-30 00:00:00,1.71%,372842336,2018-07-03 00:13:23
8,93,2,Primecap Management Company,4804100,2017-12-30 00:00:00,1.49%,324036530,2018-07-03 00:13:23
9,93,2,"Goldman Sachs Group, Inc.",4732124,2017-12-30 00:00:00,1.47%,319181749,2018-07-03 00:13:23
0,93,2,Vanguard Total Stock Market Index Fund,7409614,2017-06-29 00:00:00,2.30%,436278080,2018-07-03 00:13:23
1,93,2,Price (T.Rowe) Mid Cap Growth Fund,7000000,2017-12-30 00:00:00,2.17%,472149978,2018-07-03 00:13:23
2,93,2,Vanguard 500 Index Fund,5084513,2017-06-29 00:00:00,1.58%,299376130,2018-07-03 00:13:23
3,93,2,SPDR S&P 500 ETF Trust,4084977,2018-01-30 00:00:00,1.27%,304453330,2018-07-03 00:13:23
4,93,2,Price (T.Rowe) Health Sciences Fund,3774580,2017-12-30 00:00:00,1.17%,254595409,2018-07-03 00:13:23
5,93,2,Vanguard Institutional Index Fund-Institutional Index Fund,3540054,2017-06-29 00:00:00,1.10%,208438383,2018-07-03 00:13:23
6,93,2,Price (T.Rowe) Value Fund,2759607,2017-12-30 00:00:00,0.86%,186135483,2018-07-03 00:13:23
7,93,2,iShares Core S&P 500 ETF,2098118,2018-01-30 00:00:00,0.65%,156372731,2018-07-03 00:13:23
8,93,2,Vanguard Growth Index Fund,2051636,2017-06-29 00:00:00,0.64%,120800329,2018-07-03 00:13:23
9,93,2,Fidelity 500 Index Fund,1989354,2018-01-30 00:00:00,0.62%,148266551,2018-07-03 00:13:23
