,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,329,Mr. Mauricio Gutierrez,"Pres, CEO & Director",3.48M,0.0,1971,2,2018-07-03 01:41:54
1,329,Mr. Kirkland B. Andrews,Exec. VP & CFO,1.85M,0.0,1968,2,2018-07-03 01:41:54
2,329,Ms. Elizabeth Killinger,Exec. VP & Pres of NRG Retail,1.14M,0.0,1970,2,2018-07-03 01:41:54
3,329,Mr. Barry T. Smitherman,Consultant,0,0.0,1958,2,2018-07-03 01:41:54
4,329,Mr. David Russell Hill,Advisor,1.16M,0.0,1964,2,2018-07-03 01:41:54
