,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,295,2,Blackrock Inc.,38689381,2017-12-30 00:00:00,7.62%,3171368607,2018-07-03 01:29:17
1,295,2,"Wellington Management Company, LLP",35952710,2017-12-30 00:00:00,7.08%,2947043682,2018-07-03 01:29:17
2,295,2,"Vanguard Group, Inc. (The)",35635569,2017-12-30 00:00:00,7.02%,2921047634,2018-07-03 01:29:17
3,295,2,Price (T.Rowe) Associates Inc,35436235,2017-12-30 00:00:00,6.98%,2904708226,2018-07-03 01:29:17
4,295,2,State Street Corporation,24009551,2017-12-30 00:00:00,4.73%,1968062924,2018-07-03 01:29:17
5,295,2,Capital World Investors,16381607,2017-12-30 00:00:00,3.23%,1342800345,2018-07-03 01:29:17
6,295,2,Capital International Investors,12500397,2017-12-30 00:00:00,2.46%,1024657557,2018-07-03 01:29:17
7,295,2,Primecap Management Company,9876145,2017-12-30 00:00:00,1.95%,809547617,2018-07-03 01:29:17
8,295,2,"FMR, LLC",8185845,2017-12-30 00:00:00,1.61%,670993724,2018-07-03 01:29:17
9,295,2,Macquarie Group Limited,7938966,2017-12-30 00:00:00,1.56%,650757052,2018-07-03 01:29:17
0,295,2,Washington Mutual Investors Fund,21323199,2017-12-30 00:00:00,4.20%,1747862648,2018-07-03 01:29:17
1,295,2,Vanguard Total Stock Market Index Fund,11863444,2017-06-29 00:00:00,2.34%,924280965,2018-07-03 01:29:17
2,295,2,Price (T.Rowe) Capital Appreciation Fund,10566205,2017-12-30 00:00:00,2.08%,866111836,2018-07-03 01:29:17
3,295,2,Vanguard Specialized-Dividend Growth Fund,9122576,2017-07-30 00:00:00,1.80%,717764282,2018-07-03 01:29:17
4,295,2,Vanguard/Wellington Fund Inc.,8192960,2017-08-30 00:00:00,1.61%,634462842,2018-07-03 01:29:17
5,295,2,Vanguard 500 Index Fund,8129758,2017-06-29 00:00:00,1.60%,633389475,2018-07-03 01:29:17
6,295,2,Vanguard/Primecap Fund,6576476,2017-06-29 00:00:00,1.30%,512373269,2018-07-03 01:29:17
7,295,2,SPDR S&P 500 ETF Trust,6519230,2018-01-30 00:00:00,1.28%,552243967,2018-07-03 01:29:17
8,295,2,Vanguard Fenway Funds-Equity Income Fund,5974448,2017-06-29 00:00:00,1.18%,465469265,2018-07-03 01:29:17
9,295,2,Vanguard Institutional Index Fund-Institutional Index Fund,5656965,2017-06-29 00:00:00,1.11%,440734163,2018-07-03 01:29:17
