,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,89,2,"Vanguard Group, Inc. (The)",9865931,2017-12-30 00:00:00,10.36%,784933446,2018-07-03 00:11:55
1,89,2,JP Morgan Chase & Company,6558015,2017-12-30 00:00:00,6.89%,521755657,2018-07-03 00:11:55
2,89,2,Price (T.Rowe) Associates Inc,6452575,2017-12-30 00:00:00,6.78%,513366851,2018-07-03 00:11:55
3,89,2,Blackrock Inc.,6116887,2017-12-30 00:00:00,6.43%,486659514,2018-07-03 00:11:55
4,89,2,State Street Corporation,4605441,2017-12-30 00:00:00,4.84%,366408874,2018-07-03 00:11:55
5,89,2,"AllianceBernstein, L.P.",4026199,2017-12-30 00:00:00,4.23%,320324382,2018-07-03 00:11:55
6,89,2,"FMR, LLC",3966874,2017-12-30 00:00:00,4.17%,315604485,2018-07-03 00:11:55
7,89,2,"American Century Companies, Inc.",2227299,2017-12-30 00:00:00,2.34%,177203903,2018-07-03 00:11:55
8,89,2,Standard Life Aberdeen PLC,2150893,2017-12-30 00:00:00,2.26%,171125041,2018-07-03 00:11:55
9,89,2,Ubs Asset Management Americas Inc,1607136,2017-12-30 00:00:00,1.69%,127863736,2018-07-03 00:11:55
0,89,2,Price (T.Rowe) Mid Cap Growth Fund,3000000,2017-12-30 00:00:00,3.15%,238679992,2018-07-03 00:11:55
1,89,2,Vanguard Small-Cap Index Fund,2219869,2017-06-29 00:00:00,2.33%,178899234,2018-07-03 00:11:55
2,89,2,Vanguard Total Stock Market Index Fund,2193084,2017-06-29 00:00:00,2.30%,176740631,2018-07-03 00:11:55
3,89,2,Vanguard 500 Index Fund,1503597,2017-06-29 00:00:00,1.58%,121174876,2018-07-03 00:11:55
4,89,2,Vanguard Small Cap Value Index Fund,1432540,2017-06-29 00:00:00,1.50%,115448393,2018-07-03 00:11:55
5,89,2,SPDR S&P 500 ETF Trust,1198503,2018-01-30 00:00:00,1.26%,103886240,2018-07-03 00:11:55
6,89,2,Vanguard Institutional Index Fund-Institutional Index Fund,1048159,2017-06-29 00:00:00,1.10%,84471129,2018-07-03 00:11:55
7,89,2,Artisan International Fund,1038858,2017-06-29 00:00:00,1.09%,83721562,2018-07-03 00:11:55
8,89,2,Fidelity Balanced Fund,900570,2018-01-30 00:00:00,0.95%,78061407,2018-07-03 00:11:55
9,89,2,Old Westbury Small & Mid Cap Strategies Fund,826557,2017-07-30 00:00:00,0.87%,67281741,2018-07-03 00:11:55
