,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,113,14,2,2018-07-03 00:20:46,2018-07-03,% of Shares Held by All Insider,0.00%
1,113,14,2,2018-07-03 00:20:46,2018-07-03,% of Shares Held by Institutions,0.00%
2,113,14,2,2018-07-03 00:20:46,2018-07-03,% of Float Held by Institutions,0.00%
3,113,14,2,2018-07-03 00:20:46,2018-07-03,Number of Institutions Holding Shares,0
