,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,399,2,"Vanguard Group, Inc. (The)",12314123,2017-12-30 00:00:00,9.90%,1283377914,2018-07-03 02:07:57
1,399,2,Blackrock Inc.,6923749,2017-12-30 00:00:00,5.57%,721593129,2018-07-03 02:07:57
2,399,2,Bank of America Corporation,5771728,2017-12-30 00:00:00,4.64%,601529499,2018-07-03 02:07:57
3,399,2,State Street Corporation,4567207,2017-12-30 00:00:00,3.67%,475994319,2018-07-03 02:07:57
4,399,2,"First Eagle Investment Management, LLC",3827807,2017-12-30 00:00:00,3.08%,398934050,2018-07-03 02:07:57
5,399,2,Jana Partners LLC,3760275,2017-12-30 00:00:00,3.02%,391895865,2018-07-03 02:07:57
6,399,2,JP Morgan Chase & Company,3135885,2017-12-30 00:00:00,2.52%,326821938,2018-07-03 02:07:57
7,399,2,"Oppenheimer Funds, Inc.",2644608,2017-12-30 00:00:00,2.13%,275621048,2018-07-03 02:07:57
8,399,2,Victory Capital Management Inc.,2534545,2017-12-30 00:00:00,2.04%,264150282,2018-07-03 02:07:57
9,399,2,Investec Asset Management Ltd,2436956,2017-12-30 00:00:00,1.96%,253979557,2018-07-03 02:07:57
0,399,2,Vanguard Mid-Cap Index Fund,2927829,2017-06-29 00:00:00,2.35%,274308306,2018-07-03 02:07:57
1,399,2,Vanguard Total Stock Market Index Fund,2716139,2017-06-29 00:00:00,2.18%,254475069,2018-07-03 02:07:57
2,399,2,First Eagle Global Fund,2715849,2017-07-30 00:00:00,2.18%,261644882,2018-07-03 02:07:57
3,399,2,Vanguard 500 Index Fund,1691189,2017-06-29 00:00:00,1.36%,158447501,2018-07-03 02:07:57
4,399,2,Franklin Managed Trust - Rising Dividends Fund,1560200,2017-06-29 00:00:00,1.25%,146175141,2018-07-03 02:07:57
5,399,2,Victory Portfolios-Sycamore Established Value Fund,1522100,2017-07-30 00:00:00,1.22%,146639108,2018-07-03 02:07:57
6,399,2,Oppenheimer Global Fund,1436868,2017-09-29 00:00:00,1.16%,129131331,2018-07-03 02:07:57
7,399,2,JP Morgan Mid Cap Value Fund,1345488,2018-01-30 00:00:00,1.08%,147061842,2018-07-03 02:07:57
8,399,2,SPDR S&P 500 ETF Trust,1292326,2018-01-30 00:00:00,1.04%,141251235,2018-07-03 02:07:57
9,399,2,Vanguard Institutional Index Fund-Institutional Index Fund,1179082,2017-06-29 00:00:00,0.95%,110468195,2018-07-03 02:07:57
