,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,223,1,2,2018-07-03 01:01:42,2018-07-03,Market Cap,12.294B
1,223,1,2,2018-07-03 01:01:42,2018-07-03,Beta,0.61
2,223,1,2,2018-07-03 01:01:42,2018-07-03,PE Ratio (TTM),14.40
3,223,1,2,2018-07-03 01:01:42,2018-07-03,EPS (TTM),2.20
4,223,1,2,2018-07-03 01:01:42,2018-07-03,Earnings Date,"Aug 23, 2018"
5,223,1,2,2018-07-03 01:01:42,2018-07-03,Forward Dividend & Yield,0.97 (2.99%)
6,223,1,2,2018-07-03 01:01:42,2018-07-03,Ex-Dividend Date,2018-07-10
7,223,1,2,2018-07-03 01:01:42,2018-07-03,1y Target Est,32.90
