,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,382,2,"Institutional Venture Management XIV, LLC",14658170,2017-12-30 00:00:00,25.85%,2578079011,2018-07-03 02:01:38
1,382,2,"Vanguard Group, Inc. (The)",5671421,2017-12-30 00:00:00,10.00%,997489553,2018-07-03 02:01:38
2,382,2,JP Morgan Chase & Company,5196886,2017-12-30 00:00:00,9.16%,914028335,2018-07-03 02:01:38
3,382,2,Blackrock Inc.,3682251,2017-12-30 00:00:00,6.49%,647634323,2018-07-03 02:01:38
4,382,2,"FMR, LLC",2631431,2017-12-30 00:00:00,4.64%,462816097,2018-07-03 02:01:38
5,382,2,State Street Corporation,2445721,2017-12-30 00:00:00,4.31%,430153421,2018-07-03 02:01:38
6,382,2,"Principal Financial Group, Inc.",1014522,2017-12-30 00:00:00,1.79%,178434134,2018-07-03 02:01:38
7,382,2,"Wellington Management Company, LLP",1005543,2017-12-30 00:00:00,1.77%,176854907,2018-07-03 02:01:38
8,382,2,Earnest Partners LLC,988389,2017-12-30 00:00:00,1.74%,173837862,2018-07-03 02:01:38
9,382,2,Schroder Investment Management Group,970962,2017-12-30 00:00:00,1.71%,170772801,2018-07-03 02:01:38
0,382,2,JP Morgan Mid Cap Value Fund,1487030,2018-01-30 00:00:00,2.62%,264557512,2018-07-03 02:01:38
1,382,2,Vanguard Mid-Cap Index Fund,1432929,2017-06-29 00:00:00,2.53%,221960693,2018-07-03 02:01:38
2,382,2,Vanguard Total Stock Market Index Fund,1326606,2017-06-29 00:00:00,2.34%,205491261,2018-07-03 02:01:38
3,382,2,Vanguard 500 Index Fund,914255,2017-06-29 00:00:00,1.61%,141618093,2018-07-03 02:01:38
4,382,2,SPDR S&P 500 ETF Trust,725127,2018-01-30 00:00:00,1.28%,129007347,2018-07-03 02:01:38
5,382,2,Vanguard Institutional Index Fund-Institutional Index Fund,635794,2017-06-29 00:00:00,1.12%,98484486,2018-07-03 02:01:38
6,382,2,Old Westbury Small & Mid Cap Strategies Fund,520091,2017-07-30 00:00:00,0.92%,79277467,2018-07-03 02:01:38
7,382,2,JP Morgan U.S. Equity Fund,478436,2018-01-30 00:00:00,0.84%,85118550,2018-07-03 02:01:38
8,382,2,JP Morgan U.S. Large Cap Core Plus Fund,420816,2018-01-30 00:00:00,0.74%,74867376,2018-07-03 02:01:38
9,382,2,Principal Small/Midcap Dividend Income Fd,414505,2018-01-30 00:00:00,0.73%,73744586,2018-07-03 02:01:38
