,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,103,2,"Berkshire Hathaway, Inc",679000000,2017-12-30 00:00:00,6.64%,20234199481,2018-07-03 00:17:08
1,103,2,"Vanguard Group, Inc. (The)",669955539,2017-12-30 00:00:00,6.55%,19964674551,2018-07-03 00:17:08
2,103,2,Blackrock Inc.,667329234,2017-12-30 00:00:00,6.53%,19886410664,2018-07-03 00:17:08
3,103,2,State Street Corporation,443703863,2017-12-30 00:00:00,4.34%,13222374778,2018-07-03 00:17:08
4,103,2,"FMR, LLC",353406510,2017-12-30 00:00:00,3.46%,10531513728,2018-07-03 00:17:08
5,103,2,"Wellington Management Company, LLP",189712542,2017-12-30 00:00:00,1.86%,5653433606,2018-07-03 00:17:08
6,103,2,JP Morgan Chase & Company,180006351,2017-12-30 00:00:00,1.76%,5364189122,2018-07-03 00:17:08
7,103,2,Dodge & Cox Inc,146919685,2017-12-30 00:00:00,1.44%,4378206500,2018-07-03 00:17:08
8,103,2,Norges Bank Investment Management,111550532,2017-12-30 00:00:00,1.09%,3324205768,2018-07-03 00:17:08
9,103,2,Northern Trust Corporation,108944420,2017-12-30 00:00:00,1.07%,3246543632,2018-07-03 00:17:08
0,103,2,Vanguard Total Stock Market Index Fund,229168479,2017-06-29 00:00:00,2.24%,5332750611,2018-07-03 00:17:08
1,103,2,Vanguard 500 Index Fund,157308184,2017-06-29 00:00:00,1.54%,3660561513,2018-07-03 00:17:08
2,103,2,SPDR S&P 500 ETF Trust,123296770,2018-01-30 00:00:00,1.21%,3980019585,2018-07-03 00:17:08
3,103,2,Vanguard Institutional Index Fund-Institutional Index Fund,109184348,2017-06-29 00:00:00,1.07%,2540719827,2018-07-03 00:17:08
4,103,2,Dodge & Cox Stock Fund,102436500,2017-09-29 00:00:00,1.00%,2602911449,2018-07-03 00:17:08
5,103,2,Select Sector SPDR Fund-Financial,93267816,2018-01-30 00:00:00,0.91%,3010684986,2018-07-03 00:17:08
6,103,2,Fidelity Contrafund Inc,74396043,2018-01-30 00:00:00,0.73%,2401504177,2018-07-03 00:17:08
7,103,2,Vanguard/Wellington Fund Inc.,72233803,2017-08-30 00:00:00,0.71%,1713385757,2018-07-03 00:17:08
8,103,2,iShares Core S&P 500 ETF,62913418,2018-01-30 00:00:00,0.62%,2030845056,2018-07-03 00:17:08
9,103,2,Fidelity 500 Index Fund,59962693,2018-01-30 00:00:00,0.59%,1935595656,2018-07-03 00:17:08
