,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,334,2,Blackrock Inc.,24610567,2017-12-30 00:00:00,6.85%,1681886058,2018-07-03 01:43:45
1,334,2,"Vanguard Group, Inc. (The)",23890481,2017-12-30 00:00:00,6.65%,1632675384,2018-07-03 01:43:45
2,334,2,Bank of America Corporation,15761236,2017-12-30 00:00:00,4.39%,1077122810,2018-07-03 01:43:45
3,334,2,State Street Corporation,13606026,2017-12-30 00:00:00,3.79%,929835767,2018-07-03 01:43:45
4,334,2,"FMR, LLC",8812283,2017-12-30 00:00:00,2.45%,602231387,2018-07-03 01:43:45
5,334,2,Wells Fargo & Company,8434856,2017-12-30 00:00:00,2.35%,576438028,2018-07-03 01:43:45
6,334,2,Bank Of New York Mellon Corporation,7844839,2017-12-30 00:00:00,2.18%,536116268,2018-07-03 01:43:45
7,334,2,"Select Equity Group, Inc.",7693832,2017-12-30 00:00:00,2.14%,525796450,2018-07-03 01:43:45
8,334,2,American International Group Inc,7203048,2017-12-30 00:00:00,2.01%,492256273,2018-07-03 01:43:45
9,334,2,Northern Trust Corporation,5820024,2017-12-30 00:00:00,1.62%,397740418,2018-07-03 01:43:45
0,334,2,Vanguard Total Stock Market Index Fund,7410274,2017-06-29 00:00:00,2.06%,434390253,2018-07-03 01:43:45
1,334,2,Vanguard 500 Index Fund,5044327,2017-06-29 00:00:00,1.40%,295698443,2018-07-03 01:43:45
2,334,2,Income Fund of America Inc,4102000,2017-12-30 00:00:00,1.14%,280330664,2018-07-03 01:43:45
3,334,2,SPDR S&P 500 ETF Trust,4062270,2018-01-30 00:00:00,1.13%,279606051,2018-07-03 01:43:45
4,334,2,Vanguard Institutional Index Fund-Institutional Index Fund,3505835,2017-06-29 00:00:00,0.98%,205512043,2018-07-03 01:43:45
5,334,2,"Powershares Exhg Traded Fd Tr-Powershares QQQ Tr, Series 1",2900319,2018-01-30 00:00:00,0.81%,199628962,2018-07-03 01:43:45
6,334,2,iShares Core S&P 500 ETF,2083894,2018-01-30 00:00:00,0.58%,143434427,2018-07-03 01:43:45
7,334,2,Vanguard Growth Index Fund,2058121,2017-06-29 00:00:00,0.57%,120647050,2018-07-03 01:43:45
8,334,2,Fidelity 500 Index Fund,1976840,2018-01-30 00:00:00,0.55%,136065900,2018-07-03 01:43:45
9,334,2,iShares Edge MSCI Min Vol USA ETF,1914996,2018-01-30 00:00:00,0.53%,131809178,2018-07-03 01:43:45
