,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,139,2,"Vanguard Group, Inc. (The)",18395428,2017-12-30 00:00:00,10.64%,1605736926,2018-07-03 00:30:32
1,139,2,Blackrock Inc.,11882946,2017-12-30 00:00:00,6.88%,1037262367,2018-07-03 00:30:32
2,139,2,State Street Corporation,9920014,2017-12-30 00:00:00,5.74%,865918031,2018-07-03 00:30:32
3,139,2,JP Morgan Chase & Company,6157625,2017-12-30 00:00:00,3.56%,537499091,2018-07-03 00:30:32
4,139,2,Invesco Ltd.,4462661,2017-12-30 00:00:00,2.58%,389545682,2018-07-03 00:30:32
5,139,2,"Wellington Management Company, LLP",3804499,2017-12-30 00:00:00,2.20%,332094721,2018-07-03 00:30:32
6,139,2,"Goldman Sachs Group, Inc.",3685349,2017-12-30 00:00:00,2.13%,321694117,2018-07-03 00:30:32
7,139,2,Millennium Management LLC,3479298,2017-12-30 00:00:00,2.01%,303707925,2018-07-03 00:30:32
8,139,2,Luther King Capital Management,2900750,2017-12-30 00:00:00,1.68%,253206470,2018-07-03 00:30:32
9,139,2,"TIAA-CREF Investment Management, LLC",2855255,2017-12-30 00:00:00,1.65%,249235211,2018-07-03 00:30:32
0,139,2,Vanguard Mid-Cap Index Fund,4374429,2017-06-29 00:00:00,2.53%,314084015,2018-07-03 00:30:32
1,139,2,Vanguard Total Stock Market Index Fund,4053778,2017-06-29 00:00:00,2.35%,291061272,2018-07-03 00:30:32
2,139,2,Vanguard 500 Index Fund,2790062,2017-06-29 00:00:00,1.61%,200326460,2018-07-03 00:30:32
3,139,2,Vanguard/Windsor Fund Inc.,2470335,2017-07-30 00:00:00,1.43%,177814721,2018-07-03 00:30:32
4,139,2,SPDR S&P 500 ETF Trust,2225219,2018-01-30 00:00:00,1.29%,211729591,2018-07-03 00:30:32
5,139,2,Vanguard Institutional Index Fund-Institutional Index Fund,1940071,2017-06-29 00:00:00,1.12%,139297103,2018-07-03 00:30:32
6,139,2,College Retirement Equities Fund-Stock Account,1683181,2017-06-29 00:00:00,0.97%,120852400,2018-07-03 00:30:32
7,139,2,Select Sector SPDR Fund-Financial,1672122,2018-01-30 00:00:00,0.97%,159102410,2018-07-03 00:30:32
8,139,2,Vanguard Mid-Cap Value Index Fund,1415662,2017-06-29 00:00:00,0.82%,101644535,2018-07-03 00:30:32
9,139,2,SPDR (R) Ser Tr-S&P Regional Banking ETF,1220799,2018-01-30 00:00:00,0.71%,116159026,2018-07-03 00:30:32
