,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,410,Mr. Lance M. Fritz,"Chairman, Pres & CEO",2.96M,0,1963,2,2018-07-03 02:12:07
1,410,Mr. Robert M. Knight Jr.,Exec. VP & CFO,1.96M,0,1958,2,2018-07-03 02:12:07
2,410,Mr. Cameron A. Scott,Exec. VP & COO of Union Pacific Railroad Company,1.29M,210.34k,1963,2,2018-07-03 02:12:07
3,410,Ms. Rhonda S. Ferguson,"Exec. VP, Chief Legal Officer & Corp. Sec.",979.75k,0,1969,2,2018-07-03 02:12:07
4,410,Ms. Elizabeth F. Whited,Exec. VP & Chief Marketing Officer of Union Pacific Railroad Company,0,0,1966,2,2018-07-03 02:12:07
