,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,190,2,"Vanguard Group, Inc. (The)",26218751,2017-12-30 00:00:00,9.91%,1501285638,2018-07-03 00:49:35
1,190,2,Blackrock Inc.,18616806,2017-12-30 00:00:00,7.04%,1065998280,2018-07-03 00:49:35
2,190,2,JP Morgan Chase & Company,17020089,2017-12-30 00:00:00,6.44%,974570267,2018-07-03 00:49:35
3,190,2,State Street Corporation,13787567,2017-12-30 00:00:00,5.21%,789476063,2018-07-03 00:49:35
4,190,2,Price (T.Rowe) Associates Inc,10591985,2017-12-30 00:00:00,4.00%,606497043,2018-07-03 00:49:35
5,190,2,"Share, Andrew, L.",10189861,2017-12-30 00:00:00,3.85%,583471423,2018-07-03 00:49:35
6,190,2,Jana Partners LLC,9546678,2017-12-30 00:00:00,3.61%,546642766,2018-07-03 00:49:35
7,190,2,Boston Partners,7486633,2017-12-30 00:00:00,2.83%,428684593,2018-07-03 00:49:35
8,190,2,"American Century Companies, Inc.",5785927,2017-12-30 00:00:00,2.19%,331302170,2018-07-03 00:49:35
9,190,2,Credit Suisse Ag/,5003779,2017-12-30 00:00:00,1.89%,286516377,2018-07-03 00:49:35
0,190,2,JP Morgan Mid Cap Value Fund,6205862,2018-01-30 00:00:00,2.35%,352803245,2018-07-03 00:49:35
1,190,2,Price (T.Rowe) Mid-Cap Value Fund,5682139,2017-12-30 00:00:00,2.15%,325359269,2018-07-03 00:49:35
2,190,2,Vanguard Mid-Cap Index Fund,4285239,2017-06-29 00:00:00,1.62%,249700878,2018-07-03 00:49:35
3,190,2,Vanguard Total Stock Market Index Fund,3982785,2017-06-29 00:00:00,1.51%,232076883,2018-07-03 00:49:35
4,190,2,Select Sector SPDR Fund-Energy Select,3654637,2018-01-30 00:00:00,1.38%,207766107,2018-07-03 00:49:35
5,190,2,SPDR S&P 500 ETF Trust,3109889,2018-01-30 00:00:00,1.18%,176797184,2018-07-03 00:49:35
6,190,2,Vanguard 500 Index Fund,2734685,2017-06-29 00:00:00,1.03%,159350096,2018-07-03 00:49:35
7,190,2,John Hancock Fds III-Disciplined Value Mid Cap Fd,2518005,2018-01-30 00:00:00,0.95%,143148580,2018-07-03 00:49:35
8,190,2,Vanguard Specialized-Energy Fund,2433316,2017-07-30 00:00:00,0.92%,160842183,2018-07-03 00:49:35
9,190,2,American Century Mid Cap Value Fund,2057568,2017-12-30 00:00:00,0.78%,117816340,2018-07-03 00:49:35
