,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,250,2,Dodge & Cox Inc,75971744,2017-12-30 00:00:00,8.20%,2900601209,2018-07-03 01:12:06
1,250,2,"Vanguard Group, Inc. (The)",64524714,2017-12-30 00:00:00,6.97%,2463553600,2018-07-03 01:12:06
2,250,2,Blackrock Inc.,52801105,2017-12-30 00:00:00,5.70%,2015946205,2018-07-03 01:12:06
3,250,2,Capital World Investors,50603084,2017-12-30 00:00:00,5.46%,1932025762,2018-07-03 01:12:06
4,250,2,Price (T.Rowe) Associates Inc,44936290,2017-12-30 00:00:00,4.85%,1715667565,2018-07-03 01:12:06
5,250,2,Massachusetts Financial Services Co.,43714654,2017-12-30 00:00:00,4.72%,1669025503,2018-07-03 01:12:06
6,250,2,"Barrow, Hanley Mewhinney & Strauss, LLC",43473418,2017-12-30 00:00:00,4.69%,1659815112,2018-07-03 01:12:06
7,250,2,State Street Corporation,38056555,2017-12-30 00:00:00,4.11%,1452999281,2018-07-03 01:12:06
8,250,2,"ClearBridge Investments, LLC",21308991,2017-12-30 00:00:00,2.30%,813577282,2018-07-03 01:12:06
9,250,2,"Franklin Resources, Inc",20269041,2017-12-30 00:00:00,2.19%,773871991,2018-07-03 01:12:06
0,250,2,Dodge & Cox International Stock Fund,24797101,2017-09-29 00:00:00,2.68%,1003042754,2018-07-03 01:12:06
1,250,2,Vanguard/Windsor II,24082974,2017-07-30 00:00:00,2.60%,954649074,2018-07-03 01:12:06
2,250,2,Dodge & Cox Stock Fund,23076051,2017-09-29 00:00:00,2.49%,933426280,2018-07-03 01:12:06
3,250,2,MFS Series Trust I-MFS Value Fund,22492440,2017-08-30 00:00:00,2.43%,873606373,2018-07-03 01:12:06
4,250,2,Vanguard Total Stock Market Index Fund,21612512,2017-06-29 00:00:00,2.33%,910967413,2018-07-03 01:12:06
5,250,2,Washington Mutual Investors Fund,17051000,2017-12-30 00:00:00,1.84%,651007185,2018-07-03 01:12:06
6,250,2,Vanguard 500 Index Fund,14885151,2017-06-29 00:00:00,1.61%,627409137,2018-07-03 01:12:06
7,250,2,SPDR S&P 500 ETF Trust,11829169,2018-01-30 00:00:00,1.28%,478608166,2018-07-03 01:12:06
8,250,2,New Perspective Fund Inc,10340649,2017-12-30 00:00:00,1.12%,394805981,2018-07-03 01:12:06
9,250,2,Vanguard Institutional Index Fund-Institutional Index Fund,10298001,2017-06-29 00:00:00,1.11%,434060757,2018-07-03 01:12:06
