,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,536,2,"Vanguard Group, Inc. (The)",251812585,2017-12-30 00:00:00,7.38%,27142878767,2018-07-03 02:59:22
1,536,2,Blackrock Inc.,226427273,2017-12-30 00:00:00,6.64%,24406595963,2018-07-03 02:59:22
2,536,2,State Street Corporation,167852598,2017-12-30 00:00:00,4.92%,18092831692,2018-07-03 02:59:22
3,536,2,"FMR, LLC",91208495,2017-12-30 00:00:00,2.67%,9831363759,2018-07-03 02:59:22
4,536,2,Price (T.Rowe) Associates Inc,74363353,2017-12-30 00:00:00,2.18%,8015625887,2018-07-03 02:59:22
5,536,2,Capital World Investors,68301189,2017-12-30 00:00:00,2.00%,7362185224,2018-07-03 02:59:22
6,536,2,"Wellington Management Company, LLP",56737405,2017-12-30 00:00:00,1.66%,6115724936,2018-07-03 02:59:22
7,536,2,Bank of America Corporation,51802307,2017-12-30 00:00:00,1.52%,5583770718,2018-07-03 02:59:22
8,536,2,Northern Trust Corporation,48658634,2017-12-30 00:00:00,1.43%,5244914203,2018-07-03 02:59:22
9,536,2,Massachusetts Financial Services Co.,45581499,2017-12-30 00:00:00,1.34%,4913229818,2018-07-03 02:59:22
0,536,2,Vanguard Total Stock Market Index Fund,81849498,2017-06-29 00:00:00,2.40%,7206848548,2018-07-03 02:59:22
1,536,2,Vanguard 500 Index Fund,56119843,2017-06-29 00:00:00,1.65%,4941352347,2018-07-03 02:59:22
2,536,2,SPDR S&P 500 ETF Trust,44104468,2018-01-30 00:00:00,1.29%,5124939047,2018-07-03 02:59:22
3,536,2,Vanguard Institutional Index Fund-Institutional Index Fund,38979419,2017-06-29 00:00:00,1.14%,3432137961,2018-07-03 02:59:22
4,536,2,Select Sector SPDR Fund-Financial,33360646,2018-01-30 00:00:00,0.98%,3876506963,2018-07-03 02:59:22
5,536,2,iShares Core S&P 500 ETF,22503040,2018-01-30 00:00:00,0.66%,2614853179,2018-07-03 02:59:22
6,536,2,MFS Series Trust I-MFS Value Fund,22335181,2017-08-30 00:00:00,0.65%,2045902545,2018-07-03 02:59:22
7,536,2,Fidelity Contrafund Inc,21688658,2018-01-30 00:00:00,0.64%,2520221993,2018-07-03 02:59:22
8,536,2,Fidelity 500 Index Fund,21447844,2018-01-30 00:00:00,0.63%,2492239407,2018-07-03 02:59:22
9,536,2,Vanguard/Wellington Fund Inc.,20544786,2017-08-30 00:00:00,0.60%,1881902366,2018-07-03 02:59:22
