,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,81,8,2,2018-07-03 00:08:22,Current Qtr. (Jun 2018),No. of Analysts,17.0
1,81,8,2,2018-07-03 00:08:22,Current Qtr. (Jun 2018),Avg. Estimate,1.7
2,81,8,2,2018-07-03 00:08:22,Current Qtr. (Jun 2018),Low Estimate,1.59
3,81,8,2,2018-07-03 00:08:22,Current Qtr. (Jun 2018),High Estimate,1.84
4,81,8,2,2018-07-03 00:08:22,Current Qtr. (Jun 2018),Year Ago EPS,1.56
5,81,8,2,2018-07-03 00:08:22,Next Qtr. (Sep 2018),No. of Analysts,17.0
6,81,8,2,2018-07-03 00:08:22,Next Qtr. (Sep 2018),Avg. Estimate,1.79
7,81,8,2,2018-07-03 00:08:22,Next Qtr. (Sep 2018),Low Estimate,1.7
8,81,8,2,2018-07-03 00:08:22,Next Qtr. (Sep 2018),High Estimate,2.0
9,81,8,2,2018-07-03 00:08:22,Next Qtr. (Sep 2018),Year Ago EPS,1.44
10,81,8,2,2018-07-03 00:08:22,Current Year (2018),No. of Analysts,18.0
11,81,8,2,2018-07-03 00:08:22,Current Year (2018),Avg. Estimate,7.01
12,81,8,2,2018-07-03 00:08:22,Current Year (2018),Low Estimate,6.79
13,81,8,2,2018-07-03 00:08:22,Current Year (2018),High Estimate,7.56
14,81,8,2,2018-07-03 00:08:22,Current Year (2018),Year Ago EPS,5.86
15,81,8,2,2018-07-03 00:08:22,Next Year (2019),No. of Analysts,19.0
16,81,8,2,2018-07-03 00:08:22,Next Year (2019),Avg. Estimate,8.53
17,81,8,2,2018-07-03 00:08:22,Next Year (2019),Low Estimate,8.0
18,81,8,2,2018-07-03 00:08:22,Next Year (2019),High Estimate,9.39
19,81,8,2,2018-07-03 00:08:22,Next Year (2019),Year Ago EPS,7.01
0,81,9,2,2018-07-03 00:08:22,Current Qtr. (Jun 2018),No. of Analysts,14
1,81,9,2,2018-07-03 00:08:22,Current Qtr. (Jun 2018),Avg. Estimate,977.81M
2,81,9,2,2018-07-03 00:08:22,Current Qtr. (Jun 2018),Low Estimate,957M
3,81,9,2,2018-07-03 00:08:22,Current Qtr. (Jun 2018),High Estimate,1B
