,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,224,2,2,2018-07-03 01:02:05,2018-07-03,Market Cap (intraday) 5,5.61B
1,224,2,2,2018-07-03 01:02:05,2018-07-03,Enterprise Value 3,11.33B
2,224,2,2,2018-07-03 01:02:05,2018-07-03,Trailing P/E,22.85
3,224,2,2,2018-07-03 01:02:05,2018-07-03,Forward P/E 1,5.63
4,224,2,2,2018-07-03 01:02:05,2018-07-03,PEG Ratio (5 yr expected) 1,1.04
5,224,2,2,2018-07-03 01:02:05,2018-07-03,Price/Sales (ttm),0.36
6,224,2,2,2018-07-03 01:02:05,2018-07-03,Price/Book (mrq),1.18
7,224,2,2,2018-07-03 01:02:05,2018-07-03,Enterprise Value/Revenue 3,0.73
8,224,2,2,2018-07-03 01:02:05,2018-07-03,Enterprise Value/EBITDA 6,5.52
0,224,3,2,2018-07-03 01:02:05,2018-07-03,Fiscal Year Ends,"Dec 31, 2017"
1,224,3,2,2018-07-03 01:02:05,2018-07-03,Most Recent Quarter (mrq),"Mar 31, 2018"
0,224,3,2,2018-07-03 01:02:05,2018-07-03,Profit Margin,1.64%
1,224,3,2,2018-07-03 01:02:05,2018-07-03,Operating Margin (ttm),8.31%
0,224,3,2,2018-07-03 01:02:05,2018-07-03,Return on Assets (ttm),4.63%
1,224,3,2,2018-07-03 01:02:05,2018-07-03,Return on Equity (ttm),5.56%
0,224,3,2,2018-07-03 01:02:05,2018-07-03,Revenue (ttm),15.51B
1,224,3,2,2018-07-03 01:02:05,2018-07-03,Revenue Per Share (ttm),63.04
2,224,3,2,2018-07-03 01:02:05,2018-07-03,Quarterly Revenue Growth (yoy),3.50%
3,224,3,2,2018-07-03 01:02:05,2018-07-03,Gross Profit (ttm),3.66B
4,224,3,2,2018-07-03 01:02:05,2018-07-03,EBITDA,2.05B
5,224,3,2,2018-07-03 01:02:05,2018-07-03,Net Income Avi to Common (ttm),255M
6,224,3,2,2018-07-03 01:02:05,2018-07-03,Diluted EPS (ttm),1.02
7,224,3,2,2018-07-03 01:02:05,2018-07-03,Quarterly Earnings Growth (yoy),-54.80%
0,224,3,2,2018-07-03 01:02:05,2018-07-03,Total Cash (mrq),837M
1,224,3,2,2018-07-03 01:02:05,2018-07-03,Total Cash Per Share (mrq),3.49
2,224,3,2,2018-07-03 01:02:05,2018-07-03,Total Debt (mrq),6.26B
3,224,3,2,2018-07-03 01:02:05,2018-07-03,Total Debt/Equity (mrq),126.14
4,224,3,2,2018-07-03 01:02:05,2018-07-03,Current Ratio (mrq),1.31
5,224,3,2,2018-07-03 01:02:05,2018-07-03,Book Value Per Share (mrq),19.75
0,224,3,2,2018-07-03 01:02:05,2018-07-03,Operating Cash Flow (ttm),1.05B
1,224,3,2,2018-07-03 01:02:05,2018-07-03,Levered Free Cash Flow (ttm),302.12M
0,224,4,2,2018-07-03 01:02:05,2018-07-03,Beta,1.61
1,224,4,2,2018-07-03 01:02:05,2018-07-03,52-Week Change 3,-33.38%
2,224,4,2,2018-07-03 01:02:05,2018-07-03,S&P500 52-Week Change 3,11.91%
3,224,4,2,2018-07-03 01:02:05,2018-07-03,52 Week High 3,36.52
4,224,4,2,2018-07-03 01:02:05,2018-07-03,52 Week Low 3,22.73
5,224,4,2,2018-07-03 01:02:05,2018-07-03,50-Day Moving Average 3,25.03
6,224,4,2,2018-07-03 01:02:05,2018-07-03,200-Day Moving Average 3,28.57
0,224,4,2,2018-07-03 01:02:05,2018-07-03,Avg Vol (3 month) 3,2.88M
1,224,4,2,2018-07-03 01:02:05,2018-07-03,Avg Vol (10 day) 3,2.78M
2,224,4,2,2018-07-03 01:02:05,2018-07-03,Shares Outstanding 5,239.83M
3,224,4,2,2018-07-03 01:02:05,2018-07-03,Float,238.89M
4,224,4,2,2018-07-03 01:02:05,2018-07-03,% Held by Insiders 1,0.36%
5,224,4,2,2018-07-03 01:02:05,2018-07-03,% Held by Institutions 1,94.35%
6,224,4,2,2018-07-03 01:02:05,2018-07-03,Shares Short 3,13.68M
7,224,4,2,2018-07-03 01:02:05,2018-07-03,Short Ratio 3,4.67
8,224,4,2,2018-07-03 01:02:05,2018-07-03,Short % of Float 3,6.36%
9,224,4,2,2018-07-03 01:02:05,2018-07-03,Shares Short (prior month) 3,11.81M
0,224,4,2,2018-07-03 01:02:05,2018-07-03,Forward Annual Dividend Rate 4,0.56
1,224,4,2,2018-07-03 01:02:05,2018-07-03,Forward Annual Dividend Yield 4,2.27%
2,224,4,2,2018-07-03 01:02:05,2018-07-03,Trailing Annual Dividend Rate 3,0.48
3,224,4,2,2018-07-03 01:02:05,2018-07-03,Trailing Annual Dividend Yield 3,2.06%
4,224,4,2,2018-07-03 01:02:05,2018-07-03,5 Year Average Dividend Yield 4,
5,224,4,2,2018-07-03 01:02:05,2018-07-03,Payout Ratio 4,46.60%
6,224,4,2,2018-07-03 01:02:05,2018-07-03,Dividend Date 3,"Jun 1, 2018"
7,224,4,2,2018-07-03 01:02:05,2018-07-03,Ex-Dividend Date 4,"Apr 30, 2018"
8,224,4,2,2018-07-03 01:02:05,2018-07-03,Last Split Factor (new per old) 2,2/1
9,224,4,2,2018-07-03 01:02:05,2018-07-03,Last Split Date 3,"May 5, 1993"
