,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,119,2,State Street Corporation,49126503,2017-12-30 00:00:00,8.22%,7782620515,2018-07-03 00:23:06
1,119,2,"Vanguard Group, Inc. (The)",43138149,2017-12-30 00:00:00,7.22%,6833945485,2018-07-03 00:23:06
2,119,2,Blackrock Inc.,37565629,2017-12-30 00:00:00,6.29%,5951146877,2018-07-03 00:23:06
3,119,2,State Farm Mutual Automobile Insurance Co,21017733,2017-12-30 00:00:00,3.52%,3329629223,2018-07-03 00:23:06
4,119,2,Capital World Investors,20741922,2017-12-30 00:00:00,3.47%,3285935245,2018-07-03 00:23:06
5,119,2,"FMR, LLC",15706405,2017-12-30 00:00:00,2.63%,2488208651,2018-07-03 00:23:06
6,119,2,"Wellington Management Company, LLP",14471316,2017-12-30 00:00:00,2.42%,2292545854,2018-07-03 00:23:06
7,119,2,Gates (Bill & Melinda) Foundation,11260857,2017-12-30 00:00:00,1.88%,1783944945,2018-07-03 00:23:06
8,119,2,Primecap Management Company,9578329,2017-12-30 00:00:00,1.60%,1517398862,2018-07-03 00:23:06
9,119,2,Northern Trust Corporation,7457069,2017-12-30 00:00:00,1.25%,1181348857,2018-07-03 00:23:06
0,119,2,Vanguard Total Stock Market Index Fund,13555874,2017-06-29 00:00:00,2.27%,1408861988,2018-07-03 00:23:06
1,119,2,Vanguard 500 Index Fund,9338698,2017-06-29 00:00:00,1.56%,970570885,2018-07-03 00:23:06
2,119,2,SPDR S&P 500 ETF Trust,7559661,2018-01-30 00:00:00,1.26%,1229049699,2018-07-03 00:23:06
3,119,2,Washington Mutual Investors Fund,7088707,2017-12-30 00:00:00,1.19%,1122992949,2018-07-03 00:23:06
4,119,2,SPDR Dow Jones Industrial Average ETF,6613836,2018-01-30 00:00:00,1.11%,1075277468,2018-07-03 00:23:06
5,119,2,Vanguard Institutional Index Fund-Institutional Index Fund,6466166,2017-06-29 00:00:00,1.08%,672028634,2018-07-03 00:23:06
6,119,2,Vanguard/Primecap Fund,5453900,2017-06-29 00:00:00,0.91%,566823828,2018-07-03 00:23:06
7,119,2,Income Fund of America Inc,5120000,2017-12-30 00:00:00,0.86%,811110390,2018-07-03 00:23:06
8,119,2,Vanguard/Wellington Fund Inc.,5090121,2017-08-30 00:00:00,0.85%,585720221,2018-07-03 00:23:06
9,119,2,"Sunamerica Series, Inc-AIG Focused Dividend Strategy Fund",4795749,2017-07-30 00:00:00,0.80%,547194953,2018-07-03 00:23:06
