,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,289,2,2,2018-07-03 01:26:54,2018-07-03,Market Cap (intraday) 5,27.22B
1,289,2,2,2018-07-03 01:26:54,2018-07-03,Enterprise Value 3,32.39B
2,289,2,2,2018-07-03 01:26:54,2018-07-03,Trailing P/E,418.88
3,289,2,2,2018-07-03 01:26:54,2018-07-03,Forward P/E 1,9.31
4,289,2,2,2018-07-03 01:26:54,2018-07-03,PEG Ratio (5 yr expected) 1,1.76
5,289,2,2,2018-07-03 01:26:54,2018-07-03,Price/Sales (ttm),0.13
6,289,2,2,2018-07-03 01:26:54,2018-07-03,Price/Book (mrq),2.78
7,289,2,2,2018-07-03 01:26:54,2018-07-03,Enterprise Value/Revenue 3,0.16
8,289,2,2,2018-07-03 01:26:54,2018-07-03,Enterprise Value/EBITDA 6,8.36
0,289,3,2,2018-07-03 01:26:54,2018-07-03,Fiscal Year Ends,"Mar 31, 2018"
1,289,3,2,2018-07-03 01:26:54,2018-07-03,Most Recent Quarter (mrq),"Mar 31, 2018"
0,289,3,2,2018-07-03 01:26:54,2018-07-03,Profit Margin,0.03%
1,289,3,2,2018-07-03 01:26:54,2018-07-03,Operating Margin (ttm),1.40%
0,289,3,2,2018-07-03 01:26:54,2018-07-03,Return on Assets (ttm),3.01%
1,289,3,2,2018-07-03 01:26:54,2018-07-03,Return on Equity (ttm),2.42%
0,289,3,2,2018-07-03 01:26:54,2018-07-03,Revenue (ttm),208.36B
1,289,3,2,2018-07-03 01:26:54,2018-07-03,Revenue Per Share (ttm),1001.72
2,289,3,2,2018-07-03 01:26:54,2018-07-03,Quarterly Revenue Growth (yoy),6.00%
3,289,3,2,2018-07-03 01:26:54,2018-07-03,Gross Profit (ttm),11.18B
4,289,3,2,2018-07-03 01:26:54,2018-07-03,EBITDA,3.87B
5,289,3,2,2018-07-03 01:26:54,2018-07-03,Net Income Avi to Common (ttm),62M
6,289,3,2,2018-07-03 01:26:54,2018-07-03,Diluted EPS (ttm),0.32
7,289,3,2,2018-07-03 01:26:54,2018-07-03,Quarterly Earnings Growth (yoy),
0,289,3,2,2018-07-03 01:26:54,2018-07-03,Total Cash (mrq),2.67B
1,289,3,2,2018-07-03 01:26:54,2018-07-03,Total Cash Per Share (mrq),13.22
2,289,3,2,2018-07-03 01:26:54,2018-07-03,Total Debt (mrq),8.11B
3,289,3,2,2018-07-03 01:26:54,2018-07-03,Total Debt/Equity (mrq),70.42
4,289,3,2,2018-07-03 01:26:54,2018-07-03,Current Ratio (mrq),1.01
5,289,3,2,2018-07-03 01:26:54,2018-07-03,Book Value Per Share (mrq),48.53
0,289,3,2,2018-07-03 01:26:54,2018-07-03,Operating Cash Flow (ttm),4.34B
1,289,3,2,2018-07-03 01:26:54,2018-07-03,Levered Free Cash Flow (ttm),2.97B
0,289,4,2,2018-07-03 01:26:54,2018-07-03,Beta,1.42
1,289,4,2,2018-07-03 01:26:54,2018-07-03,52-Week Change 3,-18.93%
2,289,4,2,2018-07-03 01:26:54,2018-07-03,S&P500 52-Week Change 3,11.91%
3,289,4,2,2018-07-03 01:26:54,2018-07-03,52 Week High 3,178.86
4,289,4,2,2018-07-03 01:26:54,2018-07-03,52 Week Low 3,131.43
5,289,4,2,2018-07-03 01:26:54,2018-07-03,50-Day Moving Average 3,145.71
6,289,4,2,2018-07-03 01:26:54,2018-07-03,200-Day Moving Average 3,151.57
0,289,4,2,2018-07-03 01:26:54,2018-07-03,Avg Vol (3 month) 3,1.77M
1,289,4,2,2018-07-03 01:26:54,2018-07-03,Avg Vol (10 day) 3,2.02M
2,289,4,2,2018-07-03 01:26:54,2018-07-03,Shares Outstanding 5,201.78M
3,289,4,2,2018-07-03 01:26:54,2018-07-03,Float,201.55M
4,289,4,2,2018-07-03 01:26:54,2018-07-03,% Held by Insiders 1,0.35%
5,289,4,2,2018-07-03 01:26:54,2018-07-03,% Held by Institutions 1,93.07%
6,289,4,2,2018-07-03 01:26:54,2018-07-03,Shares Short 3,7.59M
7,289,4,2,2018-07-03 01:26:54,2018-07-03,Short Ratio 3,3.99
8,289,4,2,2018-07-03 01:26:54,2018-07-03,Short % of Float 3,4.21%
9,289,4,2,2018-07-03 01:26:54,2018-07-03,Shares Short (prior month) 3,8.91M
0,289,4,2,2018-07-03 01:26:54,2018-07-03,Forward Annual Dividend Rate 4,1.36
1,289,4,2,2018-07-03 01:26:54,2018-07-03,Forward Annual Dividend Yield 4,1.02%
2,289,4,2,2018-07-03 01:26:54,2018-07-03,Trailing Annual Dividend Rate 3,1.30
3,289,4,2,2018-07-03 01:26:54,2018-07-03,Trailing Annual Dividend Yield 3,0.97%
4,289,4,2,2018-07-03 01:26:54,2018-07-03,5 Year Average Dividend Yield 4,0.63
5,289,4,2,2018-07-03 01:26:54,2018-07-03,Payout Ratio 4,433.33%
6,289,4,2,2018-07-03 01:26:54,2018-07-03,Dividend Date 3,"Jul 2, 2018"
7,289,4,2,2018-07-03 01:26:54,2018-07-03,Ex-Dividend Date 4,"May 31, 2018"
8,289,4,2,2018-07-03 01:26:54,2018-07-03,Last Split Factor (new per old) 2,2/1
9,289,4,2,2018-07-03 01:26:54,2018-07-03,Last Split Date 3,"Jan 5, 1998"
