,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,109,2,"Vanguard Group, Inc. (The)",31909729,2017-12-30 00:00:00,11.28%,2183263599,2018-07-03 00:19:21
1,109,2,"FMR, LLC",25922436,2017-12-30 00:00:00,9.16%,1773613023,2018-07-03 00:19:21
2,109,2,Blackrock Inc.,18949577,2017-12-30 00:00:00,6.70%,1296530023,2018-07-03 00:19:21
3,109,2,State Street Corporation,12477267,2017-12-30 00:00:00,4.41%,853694585,2018-07-03 00:19:21
4,109,2,"AQR Capital Management, LLC",9271753,2017-12-30 00:00:00,3.28%,634373323,2018-07-03 00:19:21
5,109,2,JP Morgan Chase & Company,8810617,2017-12-30 00:00:00,3.11%,602822399,2018-07-03 00:19:21
6,109,2,"Goldman Sachs Group, Inc.",6253146,2017-12-30 00:00:00,2.21%,427840237,2018-07-03 00:19:21
7,109,2,"Ameriprise Financial, Inc.",5636109,2017-12-30 00:00:00,1.99%,385622567,2018-07-03 00:19:21
8,109,2,Bank Of New York Mellon Corporation,5279548,2017-12-30 00:00:00,1.87%,361226664,2018-07-03 00:19:21
9,109,2,Norges Bank Investment Management,3742210,2017-12-30 00:00:00,1.32%,256042001,2018-07-03 00:19:21
0,109,2,Fidelity Low-Priced Stock Fund,18020020,2017-10-30 00:00:00,6.37%,997948726,2018-07-03 00:19:21
1,109,2,"Sunamerica Series, Inc-AIG Focused Dividend Strategy Fund",10470642,2017-07-30 00:00:00,3.70%,603527798,2018-07-03 00:19:21
2,109,2,Vanguard Mid-Cap Index Fund,6459964,2017-06-29 00:00:00,2.28%,362920779,2018-07-03 00:19:21
3,109,2,Vanguard Total Stock Market Index Fund,6020603,2017-06-29 00:00:00,2.13%,338237478,2018-07-03 00:19:21
4,109,2,Fidelity Series Intrinsic Opportunities Fund,4300000,2017-10-30 00:00:00,1.52%,238134004,2018-07-03 00:19:21
5,109,2,Vanguard 500 Index Fund,4183816,2017-06-29 00:00:00,1.48%,235046784,2018-07-03 00:19:21
6,109,2,SPDR S&P 500 ETF Trust,3235220,2018-01-30 00:00:00,1.14%,247785487,2018-07-03 00:19:21
7,109,2,Vanguard Institutional Index Fund-Institutional Index Fund,2909018,2017-06-29 00:00:00,1.03%,163428632,2018-07-03 00:19:21
8,109,2,JP Morgan Mid Cap Value Fund,2733279,2018-01-30 00:00:00,0.97%,209341828,2018-07-03 00:19:21
9,109,2,Vanguard Specialized-Dividend Appreciation Index Fund,2680282,2017-07-30 00:00:00,0.95%,154491452,2018-07-03 00:19:21
