,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,495,2,Blackrock Inc.,8900049,2017-12-30 00:00:00,9.90%,1124788168,2018-07-03 02:44:05
1,495,2,"Vanguard Group, Inc. (The)",8717635,2017-12-30 00:00:00,9.70%,1101734687,2018-07-03 02:44:05
2,495,2,"FMR, LLC",7794832,2017-12-30 00:00:00,8.67%,985110846,2018-07-03 02:44:05
3,495,2,Price (T.Rowe) Associates Inc,3762680,2017-12-30 00:00:00,4.19%,475527488,2018-07-03 02:44:05
4,495,2,Fiera Capital Corporation,3526510,2017-12-30 00:00:00,3.92%,445680324,2018-07-03 02:44:05
5,495,2,Janus Henderson Group PLC,3421280,2017-12-30 00:00:00,3.81%,432381357,2018-07-03 02:44:05
6,495,2,State Street Corporation,3112854,2017-12-30 00:00:00,3.46%,393402479,2018-07-03 02:44:05
7,495,2,BAMCO Inc.,2231659,2017-12-30 00:00:00,2.48%,282037058,2018-07-03 02:44:05
8,495,2,"Wellington Management Company, LLP",1989022,2017-12-30 00:00:00,2.21%,251372594,2018-07-03 02:44:05
9,495,2,Findlay Park Parnters LLP,1530489,2017-12-30 00:00:00,1.70%,193423195,2018-07-03 02:44:05
0,495,2,iShares Core S&P Midcap ETF,2249682,2018-01-30 00:00:00,2.50%,310568606,2018-07-03 02:44:05
1,495,2,Vanguard Mid-Cap Index Fund,2236615,2017-06-29 00:00:00,2.49%,229677999,2018-07-03 02:44:05
2,495,2,Vanguard Total Stock Market Index Fund,2094771,2017-06-29 00:00:00,2.33%,215112039,2018-07-03 02:44:05
3,495,2,Baron Growth Fund,1850000,2017-06-29 00:00:00,2.06%,189976504,2018-07-03 02:44:05
4,495,2,Fidelity Contrafund Inc,1566087,2018-01-30 00:00:00,1.74%,216198315,2018-07-03 02:44:05
5,495,2,Janus Henderson Enterprise Fund,1396702,2017-12-30 00:00:00,1.55%,176515194,2018-07-03 02:44:05
6,495,2,Vanguard Extended Market Index Fund,1145908,2017-06-29 00:00:00,1.27%,117673295,2018-07-03 02:44:05
7,495,2,SPDR S&P Mid Cap 400 ETF Trust,1059496,2018-01-30 00:00:00,1.18%,146263426,2018-07-03 02:44:05
8,495,2,Fidelity Series International Growth Fund,1030400,2018-01-30 00:00:00,1.15%,142246723,2018-07-03 02:44:05
9,495,2,Price (T.Rowe) New Horizons Fund,1026291,2017-12-30 00:00:00,1.14%,129702653,2018-07-03 02:44:05
