,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,393,2,Price (T.Rowe) Associates Inc,78792626,2017-12-30 00:00:00,12.68%,2244013952,2018-07-03 02:05:40
1,393,2,Capital World Investors,75867467,2017-12-30 00:00:00,12.21%,2160705425,2018-07-03 02:05:40
2,393,2,"Vanguard Group, Inc. (The)",63359516,2017-12-30 00:00:00,10.19%,1804478986,2018-07-03 02:05:40
3,393,2,Blackrock Inc.,40184068,2017-12-30 00:00:00,6.47%,1144442238,2018-07-03 02:05:40
4,393,2,"Franklin Resources, Inc",29647490,2017-12-30 00:00:00,4.77%,844360501,2018-07-03 02:05:40
5,393,2,Orbis Allan Gray Ltd,29262025,2017-12-30 00:00:00,4.71%,833382458,2018-07-03 02:05:40
6,393,2,State Street Corporation,24151156,2017-12-30 00:00:00,3.89%,687824911,2018-07-03 02:05:40
7,393,2,"Jackson Square Partners, LLC",14910494,2017-12-30 00:00:00,2.40%,424650862,2018-07-03 02:05:40
8,393,2,Capital Research Global Investors,14478228,2017-12-30 00:00:00,2.33%,412339926,2018-07-03 02:05:40
9,393,2,CI Global Investments Inc.,12644999,2017-12-30 00:00:00,2.03%,360129565,2018-07-03 02:05:40
0,393,2,American Balanced Fund,32026000,2017-12-30 00:00:00,5.15%,912100465,2018-07-03 02:05:40
1,393,2,Price (T.Rowe) Growth Stock Fund Inc.,23353823,2017-12-30 00:00:00,3.76%,665116868,2018-07-03 02:05:40
2,393,2,Fundamental Investors Inc,15346000,2017-12-30 00:00:00,2.47%,437054072,2018-07-03 02:05:40
3,393,2,Vanguard Mid-Cap Index Fund,15030387,2017-06-29 00:00:00,2.42%,422504187,2018-07-03 02:05:40
4,393,2,Growth Fund Of America Inc,14535000,2017-12-30 00:00:00,2.34%,413956793,2018-07-03 02:05:40
5,393,2,Vanguard Total Stock Market Index Fund,14199264,2017-06-29 00:00:00,2.28%,399141319,2018-07-03 02:05:40
6,393,2,Franklin Mutual Series Fund-Mutual Global Discovery Fund,11812459,2017-06-29 00:00:00,1.90%,332048229,2018-07-03 02:05:40
7,393,2,Franklin Mutual Series Fund-Mutual Shares Fund,11660851,2017-06-29 00:00:00,1.88%,327786528,2018-07-03 02:05:40
8,393,2,Vanguard 500 Index Fund,9597797,2017-06-29 00:00:00,1.54%,269794079,2018-07-03 02:05:40
9,393,2,SPDR S&P 500 ETF Trust,7866858,2018-01-30 00:00:00,1.27%,212955843,2018-07-03 02:05:40
