,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,328,2,"Vanguard Group, Inc. (The)",49484259,2017-12-30 00:00:00,10.20%,1535496590,2018-07-03 01:41:31
1,328,2,Capital World Investors,47752345,2017-12-30 00:00:00,9.84%,1481755298,2018-07-03 01:41:31
2,328,2,Blackrock Inc.,30157227,2017-12-30 00:00:00,6.22%,935778774,2018-07-03 01:41:31
3,328,2,State Street Corporation,21065581,2017-12-30 00:00:00,4.34%,653664992,2018-07-03 01:41:31
4,328,2,"Glenview Capital Management, LLC",17012932,2017-12-30 00:00:00,3.51%,527911291,2018-07-03 01:41:31
5,328,2,Massachusetts Financial Services Co.,16598479,2017-12-30 00:00:00,3.42%,515050814,2018-07-03 01:41:31
6,328,2,Capital International Investors,14431015,2017-12-30 00:00:00,2.97%,447794405,2018-07-03 01:41:31
7,328,2,Capital Research Global Investors,13110656,2017-12-30 00:00:00,2.70%,406823664,2018-07-03 01:41:31
8,328,2,Bank Of New York Mellon Corporation,12333042,2017-12-30 00:00:00,2.54%,382694301,2018-07-03 01:41:31
9,328,2,JP Morgan Chase & Company,10702670,2017-12-30 00:00:00,2.21%,332103857,2018-07-03 01:41:31
0,328,2,Washington Mutual Investors Fund,18498800,2017-12-30 00:00:00,3.81%,574017776,2018-07-03 01:41:31
1,328,2,Vanguard Mid-Cap Index Fund,11942057,2017-06-29 00:00:00,2.46%,634123208,2018-07-03 01:41:31
2,328,2,Vanguard Total Stock Market Index Fund,11127379,2017-06-29 00:00:00,2.29%,590863807,2018-07-03 01:41:31
3,328,2,Fundamental Investors Inc,10920000,2017-12-30 00:00:00,2.25%,338847607,2018-07-03 01:41:31
4,328,2,Vanguard 500 Index Fund,7623290,2017-06-29 00:00:00,1.57%,404796687,2018-07-03 01:41:31
5,328,2,American Funds Insurance Ser-Asset Allocation Fund,7168500,2017-12-30 00:00:00,1.48%,222438559,2018-07-03 01:41:31
6,328,2,New Perspective Fund Inc,6841300,2017-12-30 00:00:00,1.41%,212285543,2018-07-03 01:41:31
7,328,2,American Mutual Fund Inc,6402736,2017-12-30 00:00:00,1.32%,198676902,2018-07-03 01:41:31
8,328,2,SPDR S&P 500 ETF Trust,6130712,2018-01-30 00:00:00,1.26%,155474860,2018-07-03 01:41:31
9,328,2,Vanguard Institutional Index Fund-Institutional Index Fund,5306184,2017-06-29 00:00:00,1.09%,281758362,2018-07-03 01:41:31
