,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,117,2,"Vanguard Group, Inc. (The)",32908897,2017-12-30 00:00:00,7.89%,1102448049,2018-07-03 00:22:21
1,117,2,Bank Of New York Mellon Corporation,29887029,2017-12-30 00:00:00,7.17%,1001215471,2018-07-03 00:22:21
2,117,2,Blackrock Inc.,21770382,2017-12-30 00:00:00,5.22%,729307797,2018-07-03 00:22:21
3,117,2,Macquarie Group Limited,20599343,2017-12-30 00:00:00,4.94%,690077990,2018-07-03 00:22:21
4,117,2,State Street Corporation,15304610,2017-12-30 00:00:00,3.67%,512704435,2018-07-03 00:22:21
5,117,2,Bank of America Corporation,13883351,2017-12-30 00:00:00,3.33%,465092258,2018-07-03 00:22:21
6,117,2,"Franklin Resources, Inc",8778711,2017-12-30 00:00:00,2.11%,294086818,2018-07-03 00:22:21
7,117,2,"London Company of Virginia, (The)",6514681,2017-12-30 00:00:00,1.56%,218241813,2018-07-03 00:22:21
8,117,2,Dimensional Fund Advisors LP,5717333,2017-12-30 00:00:00,1.37%,191530655,2018-07-03 00:22:21
9,117,2,Northern Trust Corporation,5308822,2017-12-30 00:00:00,1.27%,177845537,2018-07-03 00:22:21
0,117,2,Delaware Group Equity Funds II- Value Fund,12480577,2017-08-30 00:00:00,2.99%,406991623,2018-07-03 00:22:21
1,117,2,Vanguard Mid-Cap Index Fund,7744320,2017-06-29 00:00:00,1.86%,268108350,2018-07-03 00:22:21
2,117,2,Vanguard Total Stock Market Index Fund,7267605,2017-06-29 00:00:00,1.74%,251604477,2018-07-03 00:22:21
3,117,2,Franklin Mutual Series Fund-Mutual Shares Fund,5174940,2017-06-29 00:00:00,1.24%,179156417,2018-07-03 00:22:21
4,117,2,Vanguard 500 Index Fund,4943537,2017-06-29 00:00:00,1.19%,171145245,2018-07-03 00:22:21
5,117,2,SPDR S&P 500 ETF Trust,3970265,2018-01-30 00:00:00,0.95%,141500242,2018-07-03 00:22:21
6,117,2,Vanguard Institutional Index Fund-Institutional Index Fund,3431883,2017-06-29 00:00:00,0.82%,118811785,2018-07-03 00:22:21
7,117,2,"Powershares Exhg Traded Fd Tr-Powershares QQQ Tr, Series 1",3381451,2018-01-30 00:00:00,0.81%,120514911,2018-07-03 00:22:21
8,117,2,DFA U.S. Large Cap Value Series,2950360,2017-07-30 00:00:00,0.71%,91284139,2018-07-03 00:22:21
9,117,2,Vanguard Mid-Cap Value Index Fund,2506814,2017-06-29 00:00:00,0.60%,86785898,2018-07-03 00:22:21
