,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,562,2,DEROSA THOMAS J,263843,2018-02-27 00:00:00,2018-07-03 03:08:50
1,562,2,MCQUEEN MATTHEW GRANT,12951,2018-03-01 00:00:00,2018-07-03 03:08:50
2,562,2,BACON KENNETH J,7427,2018-03-14 00:00:00,2018-07-03 03:08:50
3,562,2,FIEWEGER JOSHUA,5545,2018-03-22 00:00:00,2018-07-03 03:08:50
