,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,300,Mr. Hugh Grant,Exec. Chairman & CEO,2.73M,0,1958,2,2018-07-03 01:31:09
1,300,Mr. Brett D. Begemann,Pres & COO,1.35M,461.11k,1961,2,2018-07-03 01:31:09
2,300,Mr. Pierre C. Courduroux,Sr. VP & CFO,786.31k,0,1965,2,2018-07-03 01:31:09
3,300,Dr. Robert T. Fraley Ph.D.,Exec. VP & CTO,0,0,1953,2,2018-07-03 01:31:09
4,300,Mr. David F. Snively,"Exec. VP, Sec. & Gen. Counsel",0,0,1954,2,2018-07-03 01:31:09
