,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,437,8,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),No. of Analysts,8.0
1,437,8,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),Avg. Estimate,1.84
2,437,8,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),Low Estimate,1.69
3,437,8,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),High Estimate,2.05
4,437,8,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),Year Ago EPS,1.53
5,437,8,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),No. of Analysts,5.0
6,437,8,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),Avg. Estimate,2.38
7,437,8,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),Low Estimate,2.25
8,437,8,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),High Estimate,2.5
9,437,8,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),Year Ago EPS,2.03
10,437,8,2,2018-07-03 02:22:21,Current Year (2018),No. of Analysts,6.0
11,437,8,2,2018-07-03 02:22:21,Current Year (2018),Avg. Estimate,7.31
12,437,8,2,2018-07-03 02:22:21,Current Year (2018),Low Estimate,6.53
13,437,8,2,2018-07-03 02:22:21,Current Year (2018),High Estimate,7.68
14,437,8,2,2018-07-03 02:22:21,Current Year (2018),Year Ago EPS,5.5
15,437,8,2,2018-07-03 02:22:21,Next Year (2019),No. of Analysts,6.0
16,437,8,2,2018-07-03 02:22:21,Next Year (2019),Avg. Estimate,8.35
17,437,8,2,2018-07-03 02:22:21,Next Year (2019),Low Estimate,6.97
18,437,8,2,2018-07-03 02:22:21,Next Year (2019),High Estimate,9.24
19,437,8,2,2018-07-03 02:22:21,Next Year (2019),Year Ago EPS,7.31
0,437,9,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),No. of Analysts,7
1,437,9,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),Avg. Estimate,1.35B
2,437,9,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),Low Estimate,1.32B
3,437,9,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),High Estimate,1.36B
4,437,9,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),Year Ago Sales,1.48B
5,437,9,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),Sales Growth (year/est),-8.80%
6,437,9,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),No. of Analysts,4
7,437,9,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),Avg. Estimate,1.6B
8,437,9,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),Low Estimate,1.52B
9,437,9,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),High Estimate,1.64B
10,437,9,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),Year Ago Sales,1.63B
11,437,9,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),Sales Growth (year/est),-1.90%
12,437,9,2,2018-07-03 02:22:21,Current Year (2018),No. of Analysts,7
13,437,9,2,2018-07-03 02:22:21,Current Year (2018),Avg. Estimate,5.67B
14,437,9,2,2018-07-03 02:22:21,Current Year (2018),Low Estimate,5.43B
15,437,9,2,2018-07-03 02:22:21,Current Year (2018),High Estimate,6.05B
16,437,9,2,2018-07-03 02:22:21,Current Year (2018),Year Ago Sales,5.08B
17,437,9,2,2018-07-03 02:22:21,Current Year (2018),Sales Growth (year/est),11.70%
18,437,9,2,2018-07-03 02:22:21,Next Year (2019),No. of Analysts,7
19,437,9,2,2018-07-03 02:22:21,Next Year (2019),Avg. Estimate,6.18B
20,437,9,2,2018-07-03 02:22:21,Next Year (2019),Low Estimate,5.78B
21,437,9,2,2018-07-03 02:22:21,Next Year (2019),High Estimate,6.33B
22,437,9,2,2018-07-03 02:22:21,Next Year (2019),Year Ago Sales,5.67B
23,437,9,2,2018-07-03 02:22:21,Next Year (2019),Sales Growth (year/est),9.00%
0,437,10,2,2018-07-03 02:22:21,6/29/2017,EPS Est.,1.5
1,437,10,2,2018-07-03 02:22:21,6/29/2017,EPS Actual,1.53
2,437,10,2,2018-07-03 02:22:21,6/29/2017,Difference,0.03
3,437,10,2,2018-07-03 02:22:21,6/29/2017,Surprise %,2.00%
4,437,10,2,2018-07-03 02:22:21,9/29/2017,EPS Est.,2.02
5,437,10,2,2018-07-03 02:22:21,9/29/2017,EPS Actual,2.03
6,437,10,2,2018-07-03 02:22:21,9/29/2017,Difference,0.01
7,437,10,2,2018-07-03 02:22:21,9/29/2017,Surprise %,0.50%
8,437,10,2,2018-07-03 02:22:21,12/30/2017,EPS Est.,1.35
9,437,10,2,2018-07-03 02:22:21,12/30/2017,EPS Actual,1.49
10,437,10,2,2018-07-03 02:22:21,12/30/2017,Difference,0.14
11,437,10,2,2018-07-03 02:22:21,12/30/2017,Surprise %,10.40%
12,437,10,2,2018-07-03 02:22:21,3/30/2018,EPS Est.,1.28
13,437,10,2,2018-07-03 02:22:21,3/30/2018,EPS Actual,1.33
14,437,10,2,2018-07-03 02:22:21,3/30/2018,Difference,0.05
15,437,10,2,2018-07-03 02:22:21,3/30/2018,Surprise %,3.90%
0,437,11,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),Current Estimate,1.84
1,437,11,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),7 Days Ago,1.8
2,437,11,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),30 Days Ago,1.8
3,437,11,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),60 Days Ago,1.8
4,437,11,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),90 Days Ago,1.84
5,437,11,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),Current Estimate,2.38
6,437,11,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),7 Days Ago,2.35
7,437,11,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),30 Days Ago,2.12
8,437,11,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),60 Days Ago,2.16
9,437,11,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),90 Days Ago,2.33
10,437,11,2,2018-07-03 02:22:21,Current Year (2018),Current Estimate,7.31
11,437,11,2,2018-07-03 02:22:21,Current Year (2018),7 Days Ago,7.23
12,437,11,2,2018-07-03 02:22:21,Current Year (2018),30 Days Ago,7.0
13,437,11,2,2018-07-03 02:22:21,Current Year (2018),60 Days Ago,7.09
14,437,11,2,2018-07-03 02:22:21,Current Year (2018),90 Days Ago,7.09
15,437,11,2,2018-07-03 02:22:21,Next Year (2019),Current Estimate,8.35
16,437,11,2,2018-07-03 02:22:21,Next Year (2019),7 Days Ago,8.35
17,437,11,2,2018-07-03 02:22:21,Next Year (2019),30 Days Ago,7.89
18,437,11,2,2018-07-03 02:22:21,Next Year (2019),60 Days Ago,8.01
19,437,11,2,2018-07-03 02:22:21,Next Year (2019),90 Days Ago,8.31
0,437,12,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),Up Last 7 Days,
1,437,12,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),Up Last 30 Days,2.0
2,437,12,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),Down Last 7 Days,
3,437,12,2,2018-07-03 02:22:21,Current Qtr. (Jun 2018),Down Last 30 Days,1.0
4,437,12,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),Up Last 7 Days,
5,437,12,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),Up Last 30 Days,3.0
6,437,12,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),Down Last 7 Days,
7,437,12,2,2018-07-03 02:22:21,Next Qtr. (Sep 2018),Down Last 30 Days,1.0
8,437,12,2,2018-07-03 02:22:21,Current Year (2018),Up Last 7 Days,
9,437,12,2,2018-07-03 02:22:21,Current Year (2018),Up Last 30 Days,3.0
10,437,12,2,2018-07-03 02:22:21,Current Year (2018),Down Last 7 Days,
11,437,12,2,2018-07-03 02:22:21,Current Year (2018),Down Last 30 Days,1.0
12,437,12,2,2018-07-03 02:22:21,Next Year (2019),Up Last 7 Days,
13,437,12,2,2018-07-03 02:22:21,Next Year (2019),Up Last 30 Days,3.0
14,437,12,2,2018-07-03 02:22:21,Next Year (2019),Down Last 7 Days,
15,437,12,2,2018-07-03 02:22:21,Next Year (2019),Down Last 30 Days,1.0
0,437,13,2,2018-07-03 02:22:21,Current Qtr.,WYN,20.30%
1,437,13,2,2018-07-03 02:22:21,Next Qtr.,WYN,17.20%
2,437,13,2,2018-07-03 02:22:21,Current Year,WYN,32.90%
3,437,13,2,2018-07-03 02:22:21,Next Year,WYN,14.20%
4,437,13,2,2018-07-03 02:22:21,Next 5 Years (per annum),WYN,22.67%
5,437,13,2,2018-07-03 02:22:21,Past 5 Years (per annum),WYN,12.59%
6,437,13,2,2018-07-03 02:22:21,Current Qtr.,Industry,
7,437,13,2,2018-07-03 02:22:21,Next Qtr.,Industry,
8,437,13,2,2018-07-03 02:22:21,Current Year,Industry,
9,437,13,2,2018-07-03 02:22:21,Next Year,Industry,
10,437,13,2,2018-07-03 02:22:21,Next 5 Years (per annum),Industry,
11,437,13,2,2018-07-03 02:22:21,Past 5 Years (per annum),Industry,
12,437,13,2,2018-07-03 02:22:21,Current Qtr.,Sector,
13,437,13,2,2018-07-03 02:22:21,Next Qtr.,Sector,
14,437,13,2,2018-07-03 02:22:21,Current Year,Sector,
15,437,13,2,2018-07-03 02:22:21,Next Year,Sector,
16,437,13,2,2018-07-03 02:22:21,Next 5 Years (per annum),Sector,
17,437,13,2,2018-07-03 02:22:21,Past 5 Years (per annum),Sector,
18,437,13,2,2018-07-03 02:22:21,Current Qtr.,S&P 500,0.42
19,437,13,2,2018-07-03 02:22:21,Next Qtr.,S&P 500,0.47
20,437,13,2,2018-07-03 02:22:21,Current Year,S&P 500,0.22
21,437,13,2,2018-07-03 02:22:21,Next Year,S&P 500,0.1
22,437,13,2,2018-07-03 02:22:21,Next 5 Years (per annum),S&P 500,0.11
23,437,13,2,2018-07-03 02:22:21,Past 5 Years (per annum),S&P 500,
