,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,352,2,"Vanguard Group, Inc. (The)",9001903,2017-12-30 00:00:00,6.77%,1793269157,2018-07-03 01:50:32
1,352,2,Blackrock Inc.,8488554,2017-12-30 00:00:00,6.38%,1691004899,2018-07-03 01:50:32
2,352,2,Capital World Investors,6612000,2017-12-30 00:00:00,4.97%,1317176564,2018-07-03 01:50:32
3,352,2,Jennison Associates LLC,5650607,2017-12-30 00:00:00,4.25%,1125657458,2018-07-03 01:50:32
4,352,2,State Street Corporation,5589052,2017-12-30 00:00:00,4.20%,1113395086,2018-07-03 01:50:32
5,352,2,Longview Partners (Guernsey) LTD,5437440,2017-12-30 00:00:00,4.09%,1083192458,2018-07-03 01:50:32
6,352,2,Norges Bank Investment Management,3506648,2017-12-30 00:00:00,2.64%,698559371,2018-07-03 01:50:32
7,352,2,Harris Associates L.P.,2487520,2017-12-30 00:00:00,1.87%,495538875,2018-07-03 01:50:32
8,352,2,"FMR, LLC",2418614,2017-12-30 00:00:00,1.82%,481812111,2018-07-03 01:50:32
9,352,2,"TIAA-CREF Investment Management, LLC",2321669,2017-12-30 00:00:00,1.74%,462499697,2018-07-03 01:50:32
0,352,2,Fundamental Investors Inc,4550000,2017-12-30 00:00:00,3.42%,906405530,2018-07-03 01:50:32
1,352,2,Vanguard Total Stock Market Index Fund,3049715,2017-06-29 00:00:00,2.29%,476426481,2018-07-03 01:50:32
2,352,2,Harbor Capital Appreciation Fund,2216442,2017-12-30 00:00:00,1.67%,441537425,2018-07-03 01:50:32
3,352,2,Vanguard 500 Index Fund,2101585,2017-06-29 00:00:00,1.58%,328309611,2018-07-03 01:50:32
4,352,2,SPDR S&P 500 ETF Trust,1681185,2018-01-30 00:00:00,1.26%,347114269,2018-07-03 01:50:32
5,352,2,Vanguard Institutional Index Fund-Institutional Index Fund,1463213,2017-06-29 00:00:00,1.10%,228583136,2018-07-03 01:50:32
6,352,2,Fidelity Contrafund Inc,1178432,2018-01-30 00:00:00,0.89%,243310856,2018-07-03 01:50:32
7,352,2,Select Sector SPDR Fund-Industrial,959611,2018-01-30 00:00:00,0.72%,198130884,2018-07-03 01:50:32
8,352,2,College Retirement Equities Fund-Stock Account,954650,2017-06-29 00:00:00,0.72%,149135424,2018-07-03 01:50:32
9,352,2,iShares Core S&P 500 ETF,865212,2018-01-30 00:00:00,0.65%,178640322,2018-07-03 01:50:32
