,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,467,2,Price (T.Rowe) Associates Inc,14037419,2017-12-30 00:00:00,12.46%,1752571740,2018-07-03 02:33:40
1,467,2,"Vanguard Group, Inc. (The)",11347583,2017-12-30 00:00:00,10.07%,1416745720,2018-07-03 02:33:40
2,467,2,Blackrock Inc.,8088983,2017-12-30 00:00:00,7.18%,1009909515,2018-07-03 02:33:40
3,467,2,"FMR, LLC",7139490,2017-12-30 00:00:00,6.33%,891365315,2018-07-03 02:33:40
4,467,2,State Street Corporation,5157354,2017-12-30 00:00:00,4.58%,643895639,2018-07-03 02:33:40
5,467,2,"Renaissance Technologies, LLC",4520000,2017-12-30 00:00:00,4.01%,564321993,2018-07-03 02:33:40
6,467,2,Artisan Partners Limited Partnership,2054995,2017-12-30 00:00:00,1.82%,256566122,2018-07-03 02:33:40
7,467,2,Northern Trust Corporation,1896060,2017-12-30 00:00:00,1.68%,236723088,2018-07-03 02:33:40
8,467,2,Bank Of New York Mellon Corporation,1597647,2017-12-30 00:00:00,1.42%,199466225,2018-07-03 02:33:40
9,467,2,Citadel Advisors LLC,1396509,2017-12-30 00:00:00,1.24%,174354146,2018-07-03 02:33:40
0,467,2,Price (T.Rowe) New Horizons Fund,3362242,2017-12-30 00:00:00,2.98%,419775908,2018-07-03 02:33:40
1,467,2,Price (T.Rowe) Mid Cap Growth Fund,3000000,2017-12-30 00:00:00,2.66%,374549995,2018-07-03 02:33:40
2,467,2,Vanguard Small-Cap Index Fund,2632931,2017-06-29 00:00:00,2.34%,236990124,2018-07-03 02:33:40
3,467,2,Vanguard Total Stock Market Index Fund,2343848,2017-06-29 00:00:00,2.08%,210969763,2018-07-03 02:33:40
4,467,2,Vanguard 500 Index Fund,1449994,2017-06-29 00:00:00,1.29%,130513963,2018-07-03 02:33:40
5,467,2,SPDR S&P 500 ETF Trust,1434055,2018-01-30 00:00:00,1.27%,193755171,2018-07-03 02:33:40
6,467,2,Vanguard Small-Cap Growth Index Fund,1425929,2017-06-29 00:00:00,1.27%,128347872,2018-07-03 02:33:40
7,467,2,Select Sector SPDR Fund-Financial,1090901,2018-01-30 00:00:00,0.97%,147391634,2018-07-03 02:33:40
8,467,2,Vanguard Institutional Index Fund-Institutional Index Fund,1006972,2017-06-29 00:00:00,0.89%,90637551,2018-07-03 02:33:40
9,467,2,Artisan Mid-Cap Fund,861235,2017-06-29 00:00:00,0.76%,77519764,2018-07-03 02:33:40
