,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,395,Mr. Mark R. Hunter,"Pres, CEO & Director",2.81M,585.14k,1963,2,2018-07-03 02:06:25
1,395,Ms. Tracey I. Joubert,Chief Financial Officer,1.18M,1.19M,1967,2,2018-07-03 02:06:25
2,395,Mr. Krishnan Anand,Chief Growth Officer,0,0,1958,2,2018-07-03 02:06:25
3,395,Mr. Gavin D. K. Hattersley,Pres & CEO of Millercoors LLC,2.39M,1.24M,1963,2,2018-07-03 02:06:25
4,395,Mr. Peter Joseph Coors,Sr. Mang. of International Craft Brewing Devel. - Supply Chain & Director,106.34k,0,1977,2,2018-07-03 02:06:25
