,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,210,2,Brookfield Asset Management Inc.,327053880,2017-12-30 00:00:00,34.17%,7659601894,2018-07-03 00:57:04
1,210,2,"Vanguard Group, Inc. (The)",89328507,2017-12-30 00:00:00,9.33%,2092073640,2018-07-03 00:57:04
2,210,2,Blackrock Inc.,59827593,2017-12-30 00:00:00,6.25%,1401162232,2018-07-03 00:57:04
3,210,2,State Street Corporation,35179054,2017-12-30 00:00:00,3.68%,823893447,2018-07-03 00:57:04
4,210,2,"FMR, LLC",33586655,2017-12-30 00:00:00,3.51%,786599462,2018-07-03 00:57:04
5,210,2,Cohen & Steers Inc.,31723969,2017-12-30 00:00:00,3.31%,742975356,2018-07-03 00:57:04
6,210,2,Norges Bank Investment Management,29639822,2017-12-30 00:00:00,3.10%,694164633,2018-07-03 00:57:04
7,210,2,Price (T.Rowe) Associates Inc,18883040,2017-12-30 00:00:00,1.97%,442240798,2018-07-03 00:57:04
8,210,2,Morgan Stanley,18622966,2017-12-30 00:00:00,1.95%,436149865,2018-07-03 00:57:04
9,210,2,Cbre Clarion Securities LLC,14534304,2017-12-30 00:00:00,1.52%,340393400,2018-07-03 00:57:04
0,210,2,Vanguard Specialized-REIT Index Fund,46827261,2017-07-30 00:00:00,4.89%,1066725037,2018-07-03 00:57:04
1,210,2,Vanguard Total Stock Market Index Fund,14190793,2017-06-29 00:00:00,1.48%,340437120,2018-07-03 00:57:04
2,210,2,Price (T.Rowe) Real Estate Fund Inc.,11662500,2017-12-30 00:00:00,1.22%,273135750,2018-07-03 00:57:04
3,210,2,Vanguard 500 Index Fund,9186009,2017-06-29 00:00:00,0.96%,220372353,2018-07-03 00:57:04
4,210,2,SPDR S&P 500 ETF Trust,7939203,2018-01-30 00:00:00,0.83%,186094922,2018-07-03 00:57:04
5,210,2,Vanguard Institutional Index Fund-Institutional Index Fund,6395685,2017-06-29 00:00:00,0.67%,153432481,2018-07-03 00:57:04
6,210,2,DFA Real Estate Securities Portfolio,5475114,2017-07-30 00:00:00,0.57%,124723100,2018-07-03 00:57:04
7,210,2,Fidelity Real Estate Investment Portfolio,5078200,2018-01-30 00:00:00,0.53%,119033010,2018-07-03 00:57:04
8,210,2,Cohen & Steers Realty Shares Incorporated,4095506,2017-06-29 00:00:00,0.43%,98251188,2018-07-03 00:57:04
9,210,2,iShares Core S&P 500 ETF,4064190,2018-01-30 00:00:00,0.42%,95264615,2018-07-03 00:57:04
