,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,339,8,2,2018-07-03 01:45:32,Current Qtr. (Aug 2018),No. of Analysts,31.0
1,339,8,2,2018-07-03 01:45:32,Current Qtr. (Aug 2018),Avg. Estimate,0.69
2,339,8,2,2018-07-03 01:45:32,Current Qtr. (Aug 2018),Low Estimate,0.66
3,339,8,2,2018-07-03 01:45:32,Current Qtr. (Aug 2018),High Estimate,0.75
4,339,8,2,2018-07-03 01:45:32,Current Qtr. (Aug 2018),Year Ago EPS,0.62
5,339,8,2,2018-07-03 01:45:32,Next Qtr. (Nov 2018),No. of Analysts,30.0
6,339,8,2,2018-07-03 01:45:32,Next Qtr. (Nov 2018),Avg. Estimate,0.8
7,339,8,2,2018-07-03 01:45:32,Next Qtr. (Nov 2018),Low Estimate,0.75
8,339,8,2,2018-07-03 01:45:32,Next Qtr. (Nov 2018),High Estimate,0.84
9,339,8,2,2018-07-03 01:45:32,Next Qtr. (Nov 2018),Year Ago EPS,0.7
10,339,8,2,2018-07-03 01:45:32,Current Year (2019),No. of Analysts,35.0
11,339,8,2,2018-07-03 01:45:32,Current Year (2019),Avg. Estimate,3.38
12,339,8,2,2018-07-03 01:45:32,Current Year (2019),Low Estimate,3.27
13,339,8,2,2018-07-03 01:45:32,Current Year (2019),High Estimate,3.49
14,339,8,2,2018-07-03 01:45:32,Current Year (2019),Year Ago EPS,3.12
15,339,8,2,2018-07-03 01:45:32,Next Year (2020),No. of Analysts,32.0
16,339,8,2,2018-07-03 01:45:32,Next Year (2020),Avg. Estimate,3.65
17,339,8,2,2018-07-03 01:45:32,Next Year (2020),Low Estimate,3.44
18,339,8,2,2018-07-03 01:45:32,Next Year (2020),High Estimate,3.96
19,339,8,2,2018-07-03 01:45:32,Next Year (2020),Year Ago EPS,3.38
0,339,9,2,2018-07-03 01:45:32,Current Qtr. (Aug 2018),No. of Analysts,28
1,339,9,2,2018-07-03 01:45:32,Current Qtr. (Aug 2018),Avg. Estimate,9.33B
