,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,367,2,Blackrock Inc.,111284825,2017-12-30 00:00:00,7.52%,7164516727,2018-07-03 01:56:08
1,367,2,"Vanguard Group, Inc. (The)",106692589,2017-12-30 00:00:00,7.21%,6868868586,2018-07-03 01:56:08
2,367,2,"FMR, LLC",72130017,2017-12-30 00:00:00,4.87%,4643730296,2018-07-03 01:56:08
3,367,2,State Street Corporation,59526600,2017-12-30 00:00:00,4.02%,3832322344,2018-07-03 01:56:08
4,367,2,"Wellington Management Company, LLP",46205196,2017-12-30 00:00:00,3.12%,2974690391,2018-07-03 01:56:08
5,367,2,Price (T.Rowe) Associates Inc,34225212,2017-12-30 00:00:00,2.31%,2203419054,2018-07-03 01:56:08
6,367,2,Capital International Investors,26611826,2017-12-30 00:00:00,1.80%,1713269284,2018-07-03 01:56:08
7,367,2,Invesco Ltd.,25058903,2017-12-30 00:00:00,1.69%,1613292106,2018-07-03 01:56:08
8,367,2,"Barrow, Hanley Mewhinney & Strauss, LLC",22705011,2017-12-30 00:00:00,1.53%,1461748545,2018-07-03 01:56:08
9,367,2,Northern Trust Corporation,18851002,2017-12-30 00:00:00,1.27%,1213627456,2018-07-03 01:56:08
0,367,2,Vanguard Total Stock Market Index Fund,34018732,2017-06-29 00:00:00,2.30%,1885658325,2018-07-03 01:56:08
1,367,2,Vanguard 500 Index Fund,23370950,2017-06-29 00:00:00,1.58%,1295451765,2018-07-03 01:56:08
2,367,2,SPDR S&P 500 ETF Trust,18696912,2018-01-30 00:00:00,1.26%,1258676110,2018-07-03 01:56:08
3,367,2,Vanguard Institutional Index Fund-Institutional Index Fund,16213737,2017-06-29 00:00:00,1.10%,898727446,2018-07-03 01:56:08
4,367,2,Vanguard/Windsor II,12264932,2017-07-30 00:00:00,0.83%,648569617,2018-07-03 01:56:08
5,367,2,"Powershares Exhg Traded Fd Tr-Powershares QQQ Tr, Series 1",11909545,2018-01-30 00:00:00,0.80%,801750565,2018-07-03 01:56:08
6,367,2,Vanguard/Wellington Fund Inc.,10304111,2017-08-30 00:00:00,0.70%,533856005,2018-07-03 01:56:08
7,367,2,iShares Core S&P 500 ETF,9560996,2018-01-30 00:00:00,0.65%,643646247,2018-07-03 01:56:08
8,367,2,Fidelity 500 Index Fund,9112441,2018-01-30 00:00:00,0.62%,613449525,2018-07-03 01:56:08
9,367,2,Vanguard/Primecap Fund,8051850,2017-06-29 00:00:00,0.54%,446314047,2018-07-03 01:56:08
