,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,268,2,"Vanguard Group, Inc. (The)",20633556,2017-12-30 00:00:00,7.18%,1316833537,2018-07-03 01:19:11
1,268,2,Blackrock Inc.,17239651,2017-12-30 00:00:00,6.00%,1100234521,2018-07-03 01:19:11
2,268,2,"FMR, LLC",9294430,2017-12-30 00:00:00,3.23%,593170519,2018-07-03 01:19:11
3,268,2,State Street Corporation,9004410,2017-12-30 00:00:00,3.13%,574661443,2018-07-03 01:19:11
4,268,2,"Viking Global Investors, L.P.",7485715,2017-12-30 00:00:00,2.60%,477738329,2018-07-03 01:19:11
5,268,2,"Eminence Capital, LP",7456472,2017-12-30 00:00:00,2.59%,475872040,2018-07-03 01:19:11
6,268,2,Manufacturers Life Insurance Co.,6949159,2017-12-30 00:00:00,2.42%,443495325,2018-07-03 01:19:11
7,268,2,"Sanders Capital, Llc",6615179,2017-12-30 00:00:00,2.30%,422180721,2018-07-03 01:19:11
8,268,2,"Aristotle Capital Management, LLC",6204801,2017-12-30 00:00:00,2.16%,395990397,2018-07-03 01:19:11
9,268,2,Price (T.Rowe) Associates Inc,5834307,2017-12-30 00:00:00,2.03%,372345470,2018-07-03 01:19:11
0,268,2,Vanguard Mid-Cap Index Fund,5172565,2017-06-29 00:00:00,1.80%,264935016,2018-07-03 01:19:11
1,268,2,Vanguard Total Stock Market Index Fund,4614853,2017-06-29 00:00:00,1.61%,236369413,2018-07-03 01:19:11
2,268,2,iShares U.S. Home Construction ETF,3321080,2018-01-30 00:00:00,1.16%,215936610,2018-07-03 01:19:11
3,268,2,Vanguard 500 Index Fund,3204819,2017-06-29 00:00:00,1.11%,164148498,2018-07-03 01:19:11
4,268,2,John Hancock Fds II-Fundamental Large Cap Core Fund,2805200,2018-01-30 00:00:00,0.98%,182394094,2018-07-03 01:19:11
5,268,2,SPDR S&P 500 ETF Trust,2573908,2018-01-30 00:00:00,0.90%,167355489,2018-07-03 01:19:11
6,268,2,Price (T.Rowe) Value Fund,2501543,2017-12-30 00:00:00,0.87%,159648473,2018-07-03 01:19:11
7,268,2,Vanguard Institutional Index Fund-Institutional Index Fund,2227096,2017-06-29 00:00:00,0.77%,114070237,2018-07-03 01:19:11
8,268,2,Fidelity Contrafund Inc,2207530,2018-01-30 00:00:00,0.77%,143533593,2018-07-03 01:19:11
9,268,2,Principal Mid Cap Fund,2057573,2018-01-30 00:00:00,0.72%,133783389,2018-07-03 01:19:11
