,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,311,2,"Mitsubishi UFJ Financial Group, Inc.",432017152,2017-12-30 00:00:00,24.11%,22745703712,2018-07-03 01:35:11
1,311,2,State Street Corporation,151505555,2017-12-30 00:00:00,8.46%,7976767701,2018-07-03 01:35:11
2,311,2,Price (T.Rowe) Associates Inc,111460452,2017-12-30 00:00:00,6.22%,5868392967,2018-07-03 01:35:11
3,311,2,Blackrock Inc.,105511278,2017-12-30 00:00:00,5.89%,5555168947,2018-07-03 01:35:11
4,311,2,"Vanguard Group, Inc. (The)",93714880,2017-12-30 00:00:00,5.23%,4934088574,2018-07-03 01:35:11
5,311,2,JP Morgan Chase & Company,49050956,2017-12-30 00:00:00,2.74%,2582532908,2018-07-03 01:35:11
6,311,2,"FMR, LLC",40988618,2017-12-30 00:00:00,2.29%,2158050800,2018-07-03 01:35:11
7,311,2,Invesco Ltd.,23340908,2017-12-30 00:00:00,1.30%,1228898841,2018-07-03 01:35:11
8,311,2,"Ameriprise Financial, Inc.",18255143,2017-12-30 00:00:00,1.02%,961133306,2018-07-03 01:35:11
9,311,2,"ValueAct Holdings, L.P.",17959620,2017-12-30 00:00:00,1.00%,945574020,2018-07-03 01:35:11
0,311,2,Vanguard Total Stock Market Index Fund,32131571,2017-06-29 00:00:00,1.79%,1420858108,2018-07-03 01:35:11
1,311,2,Vanguard 500 Index Fund,22569866,2017-06-29 00:00:00,1.26%,998039502,2018-07-03 01:35:11
2,311,2,Price (T.Rowe) Blue Chip Growth Fund Inc.,19998600,2017-12-30 00:00:00,1.12%,1052926320,2018-07-03 01:35:11
3,311,2,SPDR S&P 500 ETF Trust,17695328,2018-01-30 00:00:00,0.99%,1016596607,2018-07-03 01:35:11
4,311,2,Vanguard Institutional Index Fund-Institutional Index Fund,15632120,2017-06-29 00:00:00,0.87%,691252365,2018-07-03 01:35:11
5,311,2,Fidelity Contrafund Inc,14559482,2018-01-30 00:00:00,0.81%,836442252,2018-07-03 01:35:11
6,311,2,Select Sector SPDR Fund-Financial,13384586,2018-01-30 00:00:00,0.75%,768944475,2018-07-03 01:35:11
7,311,2,Price (T.Rowe) Growth Stock Fund Inc.,12667557,2017-12-30 00:00:00,0.71%,666946895,2018-07-03 01:35:11
8,311,2,Price (T.Rowe) Equity Income Fund,9300000,2017-12-30 00:00:00,0.52%,489645014,2018-07-03 01:35:11
9,311,2,iShares Core S&P 500 ETF,9028304,2018-01-30 00:00:00,0.50%,518676071,2018-07-03 01:35:11
