,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,424,2,"Vanguard Group, Inc. (The)",7813599,2017-12-30 00:00:00,9.92%,1522167202,2018-07-03 02:17:28
1,424,2,Massachusetts Financial Services Co.,5730210,2017-12-30 00:00:00,7.27%,1116302196,2018-07-03 02:17:28
2,424,2,Blackrock Inc.,5611395,2017-12-30 00:00:00,7.12%,1093155846,2018-07-03 02:17:28
3,424,2,Fundsmith LLP,4365313,2017-12-30 00:00:00,5.54%,850406614,2018-07-03 02:17:28
4,424,2,State Street Corporation,3286202,2017-12-30 00:00:00,4.17%,640185003,2018-07-03 02:17:28
5,424,2,Baillie Gifford and Company,2923273,2017-12-30 00:00:00,3.71%,569482805,2018-07-03 02:17:28
6,424,2,Veritas Asset Management (UK) Ltd.,2352297,2017-12-30 00:00:00,2.99%,458250972,2018-07-03 02:17:28
7,424,2,Janus Henderson Group PLC,2148326,2017-12-30 00:00:00,2.73%,418515382,2018-07-03 02:17:28
8,424,2,"Renaissance Technologies, LLC",1429049,2017-12-30 00:00:00,1.81%,278393032,2018-07-03 02:17:28
9,424,2,"Ruane, Cunniff & Goldfarb Inc.",1135909,2017-12-30 00:00:00,1.44%,221286429,2018-07-03 02:17:28
0,424,2,Vanguard Mid-Cap Index Fund,1879832,2017-06-29 00:00:00,2.39%,344404033,2018-07-03 02:17:28
1,424,2,Vanguard Total Stock Market Index Fund,1754979,2017-06-29 00:00:00,2.23%,321529714,2018-07-03 02:17:28
2,424,2,Janus Henderson Enterprise Fund,1351617,2017-12-30 00:00:00,1.72%,263308504,2018-07-03 02:17:28
3,424,2,Vanguard 500 Index Fund,1262135,2017-06-29 00:00:00,1.60%,231235761,2018-07-03 02:17:28
4,424,2,SPDR S&P 500 ETF Trust,1010052,2018-01-30 00:00:00,1.28%,220898369,2018-07-03 02:17:28
5,424,2,Vanguard Institutional Index Fund-Institutional Index Fund,879653,2017-06-29 00:00:00,1.12%,161161232,2018-07-03 02:17:28
6,424,2,Jensen Quality Growth Fund,786300,2017-12-30 00:00:00,1.00%,153179101,2018-07-03 02:17:28
7,424,2,Franklin Custodian Funds-Growth Fund,625000,2017-06-29 00:00:00,0.79%,114506254,2018-07-03 02:17:28
8,424,2,Hartford Mid Cap Fund,527247,2017-10-30 00:00:00,0.67%,103456406,2018-07-03 02:17:28
9,424,2,iShares Core S&P 500 ETF,515979,2018-01-30 00:00:00,0.65%,112844605,2018-07-03 02:17:28
