,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,246,2,Winder Investment Pte Ltd,10420193,2017-12-30 00:00:00,13.20%,1602313122,2018-07-03 01:10:39
1,246,2,"Vanguard Group, Inc. (The)",8968346,2017-12-30 00:00:00,11.36%,1379062602,2018-07-03 01:10:39
2,246,2,Blackrock Inc.,5289706,2017-12-30 00:00:00,6.70%,813398114,2018-07-03 01:10:39
3,246,2,State Street Corporation,3558845,2017-12-30 00:00:00,4.51%,547243610,2018-07-03 01:10:39
4,246,2,State Farm Mutual Automobile Insurance Co,3463700,2017-12-30 00:00:00,4.39%,532613163,2018-07-03 01:10:39
5,246,2,Capital Research Global Investors,2894495,2017-12-30 00:00:00,3.67%,445086508,2018-07-03 01:10:39
6,246,2,Bank Of New York Mellon Corporation,2065806,2017-12-30 00:00:00,2.62%,317658997,2018-07-03 01:10:39
7,246,2,Wells Fargo & Company,1371747,2017-12-30 00:00:00,1.74%,210933542,2018-07-03 01:10:39
8,246,2,Morgan Stanley,1318633,2017-12-30 00:00:00,1.67%,202766202,2018-07-03 01:10:39
9,246,2,Capital International Investors,1259300,2017-12-30 00:00:00,1.60%,193642566,2018-07-03 01:10:39
0,246,2,Vanguard Mid-Cap Index Fund,1951733,2017-06-29 00:00:00,2.47%,264206086,2018-07-03 01:10:39
1,246,2,Vanguard Total Stock Market Index Fund,1818102,2017-06-29 00:00:00,2.30%,246116458,2018-07-03 01:10:39
2,246,2,Investment Company Of America,1358853,2017-12-30 00:00:00,1.72%,208950831,2018-07-03 01:10:39
3,246,2,JNL Series Trust-JNL/S&P Dividend Income & Growth Fund,1299000,2017-06-29 00:00:00,1.65%,175845623,2018-07-03 01:10:39
4,246,2,Vanguard 500 Index Fund,1245820,2017-06-29 00:00:00,1.58%,168646647,2018-07-03 01:10:39
5,246,2,Washington Mutual Investors Fund,1115800,2017-12-30 00:00:00,1.41%,171576570,2018-07-03 01:10:39
6,246,2,SPDR S&P 500 ETF Trust,992847,2018-01-30 00:00:00,1.26%,149820606,2018-07-03 01:10:39
7,246,2,American Mutual Fund Inc,967314,2017-12-30 00:00:00,1.23%,148743877,2018-07-03 01:10:39
8,246,2,Wells Fargo Special Mid Cap Value Fd,964000,2018-01-30 00:00:00,1.22%,145467594,2018-07-03 01:10:39
9,246,2,Vanguard Institutional Index Fund-Institutional Index Fund,866976,2017-06-29 00:00:00,1.10%,117362536,2018-07-03 01:10:39
