,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,301,2,"Vanguard Group, Inc. (The)",6302440,2017-12-30 00:00:00,8.47%,1740355873,2018-07-03 01:31:29
1,301,2,Blackrock Inc.,5046157,2017-12-30 00:00:00,6.78%,1393445867,2018-07-03 01:31:29
2,301,2,JP Morgan Chase & Company,4071641,2017-12-30 00:00:00,5.47%,1124343005,2018-07-03 01:31:29
3,301,2,"FMR, LLC",3826281,2017-12-30 00:00:00,5.14%,1056589291,2018-07-03 01:31:29
4,301,2,State Street Corporation,2666146,2017-12-30 00:00:00,3.58%,736229595,2018-07-03 01:31:29
5,301,2,"Select Equity Group, Inc.",1728532,2017-12-30 00:00:00,2.32%,477316851,2018-07-03 01:31:29
6,301,2,"Ruane, Cunniff & Goldfarb Inc.",1368810,2017-12-30 00:00:00,1.84%,377983213,2018-07-03 01:31:29
7,301,2,"Principal Financial Group, Inc.",1196450,2017-12-30 00:00:00,1.61%,330387720,2018-07-03 01:31:29
8,301,2,Dimensional Fund Advisors LP,1143896,2017-12-30 00:00:00,1.54%,315875458,2018-07-03 01:31:29
9,301,2,Wells Fargo & Company,1013789,2017-12-30 00:00:00,1.36%,279947709,2018-07-03 01:31:29
0,301,2,Vanguard Mid-Cap Index Fund,1561741,2017-06-29 00:00:00,2.10%,380486967,2018-07-03 01:31:29
1,301,2,Vanguard Total Stock Market Index Fund,1452873,2017-06-29 00:00:00,1.95%,353963456,2018-07-03 01:31:29
2,301,2,JP Morgan Mid Cap Value Fund,1395781,2018-01-30 00:00:00,1.88%,389618328,2018-07-03 01:31:29
3,301,2,Fidelity Contrafund Inc,1219769,2018-01-30 00:00:00,1.64%,340486336,2018-07-03 01:31:29
4,301,2,Vanguard 500 Index Fund,1004822,2017-06-29 00:00:00,1.35%,244804788,2018-07-03 01:31:29
5,301,2,Principal Mid Cap Fund,832013,2018-01-30 00:00:00,1.12%,232248121,2018-07-03 01:31:29
6,301,2,SPDR S&P 500 ETF Trust,793790,2018-01-30 00:00:00,1.07%,221578552,2018-07-03 01:31:29
7,301,2,Vanguard Institutional Index Fund-Institutional Index Fund,692660,2017-06-29 00:00:00,0.93%,168752759,2018-07-03 01:31:29
8,301,2,JP Morgan Growth Advantage Fund,623800,2018-01-30 00:00:00,0.84%,174127541,2018-07-03 01:31:29
9,301,2,Fidelity Series International Growth Fund,563515,2018-01-30 00:00:00,0.76%,157299585,2018-07-03 01:31:29
