,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,319,2,Capital Research Global Investors,41156419,2017-12-30 00:00:00,11.54%,1481631084,2018-07-03 01:38:14
1,319,2,"Vanguard Group, Inc. (The)",35974778,2017-12-30 00:00:00,10.09%,1295092008,2018-07-03 01:38:14
2,319,2,Blackrock Inc.,28657103,2017-12-30 00:00:00,8.04%,1031655708,2018-07-03 01:38:14
3,319,2,State Street Corporation,13643125,2017-12-30 00:00:00,3.83%,491152500,2018-07-03 01:38:14
4,319,2,"Tesuji Partners, LLC",12244401,2017-12-30 00:00:00,3.43%,440798436,2018-07-03 01:38:14
5,319,2,"Barrow, Hanley Mewhinney & Strauss, LLC",10221478,2017-12-30 00:00:00,2.87%,367973208,2018-07-03 01:38:14
6,319,2,Brown Brothers Harriman & Co,10199867,2017-12-30 00:00:00,2.86%,367195212,2018-07-03 01:38:14
7,319,2,Invesco Ltd.,9837559,2017-12-30 00:00:00,2.76%,354152124,2018-07-03 01:38:14
8,319,2,"FMR, LLC",8152510,2017-12-30 00:00:00,2.29%,293490360,2018-07-03 01:38:14
9,319,2,"Oppenheimer Funds, Inc.",7065933,2017-12-30 00:00:00,1.98%,254373588,2018-07-03 01:38:14
0,319,2,Amcap Fund,15387665,2017-12-30 00:00:00,4.31%,553955940,2018-07-03 01:38:14
1,319,2,Investment Company Of America,11971480,2017-12-30 00:00:00,3.36%,430973280,2018-07-03 01:38:14
2,319,2,Vanguard Mid-Cap Index Fund,8833452,2017-06-29 00:00:00,2.48%,343974608,2018-07-03 01:38:14
3,319,2,Vanguard Total Stock Market Index Fund,8202213,2017-06-29 00:00:00,2.30%,319394162,2018-07-03 01:38:14
4,319,2,Growth Fund Of America Inc,6509500,2017-12-30 00:00:00,1.83%,234342000,2018-07-03 01:38:14
5,319,2,Vanguard 500 Index Fund,5296246,2017-06-29 00:00:00,1.49%,206235811,2018-07-03 01:38:14
6,319,2,SPDR S&P 500 ETF Trust,4226017,2018-01-30 00:00:00,1.18%,156489404,2018-07-03 01:38:14
7,319,2,Vanguard Institutional Index Fund-Institutional Index Fund,3692006,2017-06-29 00:00:00,1.04%,143766708,2018-07-03 01:38:14
8,319,2,New Perspective Fund Inc,3474000,2017-12-30 00:00:00,0.97%,125064000,2018-07-03 01:38:14
9,319,2,Blackrock Equity Dividend Fund,2865598,2017-07-30 00:00:00,0.80%,119781994,2018-07-03 01:38:14
