,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,63,2,"Vanguard Group, Inc. (The)",348468032,2017-12-30 00:00:00,6.87%,59615911552,2018-07-03 00:00:13
1,63,2,Blackrock Inc.,319715585,2017-12-30 00:00:00,6.30%,54696942867,2018-07-03 00:00:13
2,63,2,State Street Corporation,208739070,2017-12-30 00:00:00,4.11%,35711080477,2018-07-03 00:00:13
3,63,2,"Berkshire Hathaway, Inc",165333962,2017-12-30 00:00:00,3.26%,28285334521,2018-07-03 00:00:13
4,63,2,"FMR, LLC",121724426,2017-12-30 00:00:00,2.40%,20824615022,2018-07-03 00:00:13
5,63,2,Price (T.Rowe) Associates Inc,72476069,2017-12-30 00:00:00,1.43%,12399206017,2018-07-03 00:00:13
6,63,2,Northern Trust Corporation,65684289,2017-12-30 00:00:00,1.29%,11237268282,2018-07-03 00:00:13
7,63,2,"Geode Capital Management, LLC",56447158,2017-12-30 00:00:00,1.11%,9656979893,2018-07-03 00:00:13
8,63,2,Bank Of New York Mellon Corporation,53301694,2017-12-30 00:00:00,1.05%,9118853907,2018-07-03 00:00:13
9,63,2,JP Morgan Chase & Company,51621255,2017-12-30 00:00:00,1.02%,8831364399,2018-07-03 00:00:13
0,63,2,Vanguard Total Stock Market Index Fund,108093912,2017-06-29 00:00:00,2.13%,15536337509,2018-07-03 00:00:13
1,63,2,Vanguard 500 Index Fund,82373427,2017-06-29 00:00:00,1.62%,11839532310,2018-07-03 00:00:13
2,63,2,SPDR S&P 500 ETF Trust,65251364,2018-01-30 00:00:00,1.29%,10959619535,2018-07-03 00:00:13
3,63,2,Vanguard Institutional Index Fund-Institutional Index Fund,57205596,2017-06-29 00:00:00,1.13%,8222160068,2018-07-03 00:00:13
4,63,2,"Powershares Exhg Traded Fd Tr-Powershares QQQ Tr, Series 1",41491538,2018-01-30 00:00:00,0.82%,6968919001,2018-07-03 00:00:13
5,63,2,iShares Core S&P 500 ETF,33299304,2018-01-30 00:00:00,0.66%,5592951323,2018-07-03 00:00:13
6,63,2,Fidelity 500 Index Fund,31737357,2018-01-30 00:00:00,0.63%,5330606694,2018-07-03 00:00:13
7,63,2,Vanguard Growth Index Fund,29865475,2017-06-29 00:00:00,0.59%,4292564594,2018-07-03 00:00:13
8,63,2,Fidelity Contrafund Inc,21307180,2018-01-30 00:00:00,0.42%,3578754095,2018-07-03 00:00:13
9,63,2,Price (T.Rowe) Growth Stock Fund Inc.,18910198,2017-12-30 00:00:00,0.37%,3235156708,2018-07-03 00:00:13
