,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,232,14,2,2018-07-03 01:05:12,2018-07-03,% of Shares Held by All Insider,48.99%
1,232,14,2,2018-07-03 01:05:12,2018-07-03,% of Shares Held by Institutions,43.47%
2,232,14,2,2018-07-03 01:05:12,2018-07-03,% of Float Held by Institutions,85.21%
3,232,14,2,2018-07-03 01:05:12,2018-07-03,Number of Institutions Holding Shares,751
